"id","accreditation_body","score","max_score","has_score"
"30627","THE TAMILNADU DR.M.G.R MEDICAL UNIVERSITY","","","false"
"25730","NAAC","2.62999999999999989","4","true"
"27602","NAAC","2.75999999999999979","4","true"
"23634","CIAC","3.5","5","true"
"28189","UGC","","","false"
"24639","NAAC","2.72999999999999998","4","true"
"25451","NAAC","2.14000000000000012","4","true"
"23783","NAAC","4","4","true"
"26440","NAAC","2.45999999999999996","4","true"
"23381","NAAC","3.04999999999999982","4","true"
"25847","NAAC","3.62999999999999989","4","true"
"25936","NAAC","2","4","true"
"28755","NAAC","2.60000000000000009","4","true"
"31538","M.C.A.E.R.","","","false"
"24843","NAAC","2.87999999999999989","4","true"
"25129","NAAC","3.14999999999999991","4","true"
"25609","INDIAN NURSING COUNCIL","","","false"
"24911","NAAC","4","4","true"
"27973","NAAC","0","4","true"
"27728","NAAC","2.47999999999999998","4","true"
"31336","MCU BHOPAL","","","false"
"25455","NAAC","2.16000000000000014","4","true"
"26540","INDIAN NURSING COUNCIL","","","false"
"23857","NAAC","3.10999999999999988","4","true"
"24807","NAAC","2.85999999999999988","4","true"
"24870","NAAC","3.2200000000000002","4","true"
"26773","NAAC","2.5299999999999998","4","true"
"24803","NAAC","2.56000000000000005","4","true"
"24930","National Board of Accreditation","660","999","true"
"31793","NAAC","2.18999999999999995","4","true"
"27546","NAAC","2.5299999999999998","4","true"
"29733","NBA","5","5","true"
"30203","NAAC","2.62000000000000011","4","true"
"28814","NAAC","4","4","true"
"31579","NAAC","3.60000000000000009","4","true"
"30245","NAAC","3.12999999999999989","4","true"
"27875","NAAC","2.20000000000000018","4","true"
"28185","INSTITUTION OF ENGINEERS(I) LTD","","","false"
"26646","NAAC","1.90999999999999992","4","true"
"23947","GNM","","","false"
"25142","NAAC","4","4","true"
"25125","NAAC","2.87999999999999989","4","true"
"25692","NAAC","1.87999999999999989","4","true"
"29058","NAAC","2.60999999999999988","4","true"
"31805","Indian Nursing Counsil & Kerala Nursing Counsil","","","false"
"30013","IAO","","","false"
"29644","NAAC","2.45000000000000018","4","true"
"30772","KSEEB BANGALORE AND NCTE NEW DELHI","91","100","true"
"30261","NAAC","2.33000000000000007","4","true"
"24219","NAAC","2.7200000000000002","4","true"
"27252","Computer Science & Engineering","710","999","true"
"25685","RGPV","","","false"
"29241","DR NTR UNIVERSITY OF HEALTH SCIENCES","","","false"
"28832","BARKATULLAH UNIVERSITY, BHOPAL","","","false"
"26707","NAAC","2","4","true"
"25084","NAAC","4","4","true"
"27903","NAAC","2.16000000000000014","4","true"
"27413","NAAC","2.83999999999999986","4","true"
"30014","NAAC","2.22999999999999998","4","true"
"30958","NAAC","2.60999999999999988","4","true"
"29673","NAAC","3.39999999999999991","4","true"
"26325","NAAC","2.62000000000000011","4","true"
"27326","NAAC","2.66000000000000014","4","true"
"25887","NAAC","1.93999999999999995","4","true"
"27453","NAAC","3.00999999999999979","4","true"
"28342","The West Bengal University of Health Sciences","","","false"
"29356","NAAC","2.79999999999999982","4","true"
"27448","NAAC","2.54000000000000004","4","true"
"27689","NAAC","2.83000000000000007","4","true"
"30059","Indian Nursing Council, New Delhi","","","false"
"28958","NAAC","2","4","true"
"31356","The Association of Advance Collegiate Schools of Business (AACSB)","","","false"
"28450","NAAC","2.87999999999999989","4","true"
"30431","TAMILNADU NURSES AND MIDWIVES COUNCIL, CHENNAI","","","false"
"29913","NBA (EEE)","69","100","true"
"31701","INDIAN NURSING COUNCIL","","","false"
"29509","NAAC","2.39000000000000012","4","true"
"30470","Veterinary Council of India","","","false"
"27017","NAAC","3.16999999999999993","4","true"
"30833","NAAC","4","4","true"
"26009","NAAC","2","4","true"
"28934","NAAC","2.64999999999999991","4","true"
"31144","NCTE","","","false"
"30350","NAAC","3.22999999999999998","4","true"
"28628","NAAC","4","4","true"
"27456","NAAC","3.20000000000000018","4","true"
"25549","NAAC","1.73999999999999999","4","true"
"25104","NAAC","2.7200000000000002","4","true"
"31826","Pt. B.D.Sharma University of Health Sciences, Rohtak","","","false"
"24352","AAA","","","false"
"26930","NAAC","3.97999999999999998","4","true"
"29901","NAAC","2.18000000000000016","4","true"
"30961","NAAC","3.00999999999999979","4","true"
"26612","NAAC","2.58999999999999986","4","true"
"28382","NAAC","3","4","true"
"30241","NAAC","3.20999999999999996","4","true"
"28870","NAAC","1.94999999999999996","4","true"
"27407","ICAR","","","false"
"30402","MCA","627","999","true"
"24562","NAAC","2.85000000000000009","4","true"
"25575","NAAC","3.10999999999999988","4","true"
"29904","NAAC","3.18000000000000016","4","true"
"28707","csjmu kanpur","","","false"
"30928","NAAC","2.79999999999999982","4","true"
"23723","NAAC","2.62000000000000011","4","true"
"24507","N.C.T.E Bhopal","0","0","true"
"31021","NAAC","2.62000000000000011","4","true"
"30255","INDIAN NURSING COUNCIL","93","100","true"
"27086","NAAC","2.66999999999999993","4","true"
"30639","UGC","","","false"
"26187","NAAC","2.62999999999999989","4","true"
"26066","NAAC","3.5299999999999998","4","true"
"24033","NAAC","3.08999999999999986","4","true"
"27659","NAAC","2.91000000000000014","4","true"
"25641","NAAC","2.4700000000000002","4","true"
"23728","Indian Nursing Council","","","false"
"28776","WBNC & INC","","","false"
"25012","KCG","586.5","999","true"
"27158","NAAC","3.12000000000000011","4","true"
"28353","NAAC","3.04000000000000004","4","true"
"31359","NAAC","3.08999999999999986","4","true"
"25933","NAAC","2.06999999999999984","4","true"
"28691","SWAMI RAMANAND TEERTH MARATHAWADA  UNIVERSITY, NANDED","4","5","true"
"29671","NAAC","3.43000000000000016","4","true"
"23360","NAAC","2.29999999999999982","4","true"
"31832","NAAC","2.49000000000000021","4","true"
"24339","NAAC","3.10000000000000009","4","true"
"25686","ISO","","","false"
"27794","NAAC","2.68000000000000016","4","true"
"29724","NAAC","3.62999999999999989","4","true"
"30147","NAAC","2.50999999999999979","4","true"
"23597","NAAC","2.85000000000000009","4","true"
"23642","AAA","2.91999999999999993","4","true"
"26809","NAAC","3.5","4","true"
"27057","NAAC","2.81999999999999984","4","true"
"28025","NBA - Biomedical Engineering","682","999","true"
"30459","NAAC","3.00999999999999979","4","true"
"31605","NAAC","2.58999999999999986","4","true"
"27095","NBA","","","false"
"26356","ISO 9001:2008","10","10","true"
"26960","NAAC","3.50999999999999979","4","true"
"30139","NAAC","2.64999999999999991","4","true"
"24509","NAAC","3.20000000000000018","4","true"
"29067","NBA","704","999","true"
"27386","Rehabilitation Council of India","","","false"
"30447","NAAC","2.95999999999999996","4","true"
"30491","NBA","","","false"
"29000","NAAC","2.43999999999999995","4","true"
"31238","NAAC","3","4","true"
"29675","NBA","651.75","999","true"
"28856","BAR COUNCIL OF INDIA","","","false"
"29490","NAAC","3.02000000000000002","4","true"
"26951","NAAC","2.60999999999999988","4","true"
"24001","NAAC","2.50999999999999979","4","true"
"24463","AAA(KCG,Gujarat)","2.54300000000000015","4","true"
"25532","NAAC","2.12000000000000011","4","true"
"26385","NAAC","2.24000000000000021","4","true"
"25963","NAAC","1.51000000000000001","4","true"
"27729","NAAC","2.79999999999999982","4","true"
"26297","NAAC","2.47999999999999998","4","true"
"27104","NAAC","3.02000000000000002","4","true"
"23252","CIAC, Canada","3.5","4","true"
"23714","NAAC","3","4","true"
"27497","NAAC","2.33999999999999986","4","true"
"27930","ICAR","","","false"
"25369","NBA","","","false"
"27758","NAAC","2.43000000000000016","4","true"
"26468","MPKV,Rahuri","55","100","true"
"28635","ICAR","","","false"
"29703","NATIONAL BOARD OF ACCREDITION","82","100","true"
"25767","NAAC","2.60000000000000009","4","true"
"30355","NAAC","1.85000000000000009","4","true"
"26851","NAAC","3.29999999999999982","4","true"
"27514","NAAC","2.41000000000000014","4","true"
"30967","NAAC","2.33000000000000007","4","true"
"24139","NAAC","3.06000000000000005","4","true"
"25120","NAAC","2.20000000000000018","4","true"
"31508","NATIONAL ACCREDITATION BOARD FOR HOSPITALS","","","false"
"25665","NAAC","2.87400000000000011","4","true"
"23356","NAAC","3","4","true"
"28851","NAAC","2.52000000000000002","4","true"
"30589","NAAC","2.66999999999999993","4","true"
"31063","NAAC","2.31999999999999984","4","true"
"24936","NAAC","2.37999999999999989","4","true"
"27107","NAAC","2.18999999999999995","4","true"
"26621","NAAC","3","4","true"
"27464","NAAC","3.04999999999999982","4","true"
"28416","NAAC","2.00999999999999979","4","true"
"30855","NAAC","2.25","4","true"
"26345","I.S.O.","","","false"
"23712","NAAC","2.29999999999999982","4","true"
"24260","NAAC","2.16000000000000014","4","true"
"24211","NAAC","2.45999999999999996","4","true"
"31296","ICAR","3","5","true"
"28518","NAAC","2.2200000000000002","4","true"
"24384","NAAC","1.83000000000000007","4","true"
"24974","ACOT","4","5","true"
"28969","ISO 9001:2008","","","false"
"24434","NAAC","2.2799999999999998","4","true"
"25078","NAAC","2.85999999999999988","4","true"
"29573","NAAC","3","4","true"
"27031","NAAC","3","4","true"
"28636","NAAC","3.62000000000000011","4","true"
"29795","NAAC","2.58999999999999986","4","true"
"24040","NAAC","2.10999999999999988","4","true"
"24715","NAAC","2.31000000000000005","4","true"
"24941","NAAC","2.72999999999999998","4","true"
"27498","NAAC","2.5","4","true"
"30954","NAAC","2.5299999999999998","4","true"
"24323","NAAC","3.00999999999999979","4","true"
"27359","NAAC","3.33000000000000007","4","true"
"29231","NAAC","2.87000000000000011","4","true"
"26004","Indian Nursing Council","","","false"
"31661","NAAC","3.06000000000000005","4","true"
"31418","NAAC","1.81000000000000005","4","true"
"25943","AICTE","","","false"
"28811","NAAC","2.45999999999999996","4","true"
"31231","NCTE","2","4","true"
"23260","NAAC","3.04000000000000004","4","true"
"26517","NAAC","3.37000000000000011","4","true"
"25402","NAAC","2.33999999999999986","4","true"
"26448","NAAC","2.16999999999999993","4","true"
"31760","NAAC","3.06000000000000005","4","true"
"24308","NAAC","1.90999999999999992","4","true"
"24857","NAAC","2.93000000000000016","4","true"
"26363","NAAC","2.20999999999999996","4","true"
"31584","INC","","","false"
"29200","NAAC","3.0299999999999998","4","true"
"31304","NAAC","3.2799999999999998","4","true"
"23425","NAAC","2.47999999999999998","4","true"
"31273","NAAC","3.10000000000000009","4","true"
"26753","National Board of Accreditation","734","900","true"
"26672","NAAC","3.04000000000000004","4","true"
"24558","INC - DELHI","0","0","true"
"25868","NAAC","2.33999999999999986","4","true"
"27609","NAAC","2.37000000000000011","4","true"
"24234","NAAC","2.10000000000000009","4","true"
"28091","NAAC","2","4","true"
"26320","NAAC","2.85999999999999988","4","true"
"29370","NAAC","4","4","true"
"25747","NAAC","1.73999999999999999","4","true"
"27327","NAAC","2.12000000000000011","4","true"
"30071","NAAC","3.16000000000000014","4","true"
"30258","NAAC","3.10999999999999988","4","true"
"30057","NAAC","2.20000000000000018","4","true"
"24766","NAAC","2.12000000000000011","4","true"
"29935","NAAC","2.75999999999999979","4","true"
"31860","ICAR","","","false"
"30016","NAAC","3.10999999999999988","4","true"
"26095","NAAC","2.64000000000000012","4","true"
"31575","NAAC","2.60000000000000009","4","true"
"26033","KERALA NURSES &MIDWIVES COUNCIL","","","false"
"25935","NAAC","2.89000000000000012","4","true"
"25718","NAAC","3.00999999999999979","4","true"
"28659","NAAC","3.04000000000000004","4","true"
"24627","NAAC","2.8879999999999999","4","true"
"26669","NAAC","2.68000000000000016","4","true"
"27291","NAAC","3.35999999999999988","4","true"
"24955","NAAC","2","4","true"
"31611","NAAC","3.02000000000000002","4","true"
"28456","NAAC","0","4","true"
"28039","ICAR","","","false"
"25971","NAAC","2.20999999999999996","4","true"
"24299","NAAC","3","4","true"
"26039","NAAC","2.7799999999999998","4","true"
"28011","NAAC","2.45000000000000018","4","true"
"24493","NAAC","2.33000000000000007","4","true"
"24939","NAAC","2.37999999999999989","4","true"
"28732","NAAC","2.72999999999999998","4","true"
"25467","National Board of Accreditation - Computer Science and Engineering","6.65000000000000036","10","true"
"31476","Indian Nursing Council, New Delhi","","","false"
"31207","ICAR","","","false"
"27308","NAAC","3.24000000000000021","4","true"
"31746","NAAC","2.85000000000000009","4","true"
"24150","NAAC","2.41999999999999993","4","true"
"23905","NAAC","2.08000000000000007","4","true"
"25603","NCTE, NEW DELHI","","","false"
"26401","2(f)","100","100","true"
"27150","NAAC","3","4","true"
"26281","NAAC","3","4","true"
"27176","NAAC","3.10000000000000009","4","true"
"27939","CCIM","","","false"
"29666","NAAC","3.20999999999999996","4","true"
"24667","NAAC","2.68999999999999995","4","true"
"26645","NAAC","2.60000000000000009","4","true"
"24524","NAAC","3.60000000000000009","4","true"
"25558","NAAC","2.27000000000000002","4","true"
"28398","NAAC","2.25999999999999979","4","true"
"27528","NAAC","1.82000000000000006","4","true"
"28500","NAAC","1.5","4","true"
"30067","NAAC","3.58000000000000007","4","true"
"27854","Government of Karnataka","","","false"
"24844","NBA","2","5","true"
"29418","NAAC","3.16999999999999993","4","true"
"28806","NAAC","2.72999999999999998","4","true"
"30987","NAAC","2.54999999999999982","4","true"
"25970","NBA","3","5","true"
"24245","NAAC","4","4","true"
"27591","NAAC","3","4","true"
"27978","NAAC","1","4","true"
"27616","NAAC","3.66000000000000014","4","true"
"25738","NAAC","2.50999999999999979","4","true"
"24056","NAAC","2.72999999999999998","4","true"
"25359","NAAC","3.16000000000000014","4","true"
"25617","NAAC","3.12000000000000011","4","true"
"25904","NAAC","2.43999999999999995","4","true"
"31520","NBA (SPPSPTM-Mumbai)-M. Pharma- Pharmaceutics","794","999","true"
"29002","NAAC","2.70999999999999996","4","true"
"29442","NAAC","3.10999999999999988","4","true"
"23790","NAAC","2.10000000000000009","4","true"
"24694","NAAC","3.00999999999999979","4","true"
"26162","NAAC","2.91000000000000014","4","true"
"31518","SAQS (SBM-Mumbai)","","","false"
"31201","ICAR","","","false"
"24158","NAAC","3.83000000000000007","4","true"
"30031","NAAC","3.20000000000000018","4","true"
"28886","NAAC","2.89999999999999991","4","true"
"27439","NAAC","3.06999999999999984","4","true"
"30194","NAAC","3","4","true"
"28736","INC, KNMC","","","false"
"25423","NAAC","2.5","4","true"
"27408","NAAC","2.47999999999999998","4","true"
"30875","NAAC","2.79000000000000004","4","true"
"24080","NAAC","3.00999999999999979","4","true"
"24835","NAAC","3.5","4","true"
"27819","NAAC","3.2200000000000002","4","true"
"28063","NAAC","2.0299999999999998","4","true"
"30539","NAAC","3.04999999999999982","4","true"
"27454","NAAC","2.52000000000000002","4","true"
"28647","NAAC","3.39999999999999991","4","true"
"25334","NAAC","2.37000000000000011","4","true"
"27148","NAAC","1.97999999999999998","4","true"
"31794","ICAR","","","false"
"25286","NAAC","1.93999999999999995","4","true"
"31738","NAAC","2","4","true"
"24954","NAAC","2.81000000000000005","4","true"
"30554","MEDICAL COUNCIL OF INDIA","","","false"
"30708","NAAC","2.18000000000000016","4","true"
"26491","NAAC","2.31000000000000005","4","true"
"28032","ICAR","","","false"
"24448","NAAC","3.22999999999999998","4","true"
"26928","NAAC","2.66000000000000014","4","true"
"23376","NAAC","2.81000000000000005","4","true"
"24218","NAAC","2.79999999999999982","4","true"
"29977","NAAC","2","4","true"
"29352","NAAC","2.60000000000000009","4","true"
"29367","NAAC","2.60000000000000009","4","true"
"30820","NAAC","2.29999999999999982","4","true"
"24690","NAAC","2.85999999999999988","4","true"
"28435","Indian Nursing Council","","","false"
"27888","AICTE","","","false"
"28980","NBA - VLSI","708","999","true"
"31342","NAAC","4","4","true"
"24169","NATIONAL BOARD OF ACCREDITATION","","","false"
"31251","NAAC","2.47999999999999998","4","true"
"28869","DEPT.OF HIGHER EDUCATION","0","0","true"
"31617","NAAC","2.58999999999999986","4","true"
"28726","NAAC","3.14999999999999991","4","true"
"24805","NAAC","2.25999999999999979","4","true"
"28341","NAAC","2.7799999999999998","4","true"
"24516","AAA-GUJARAT","7.53000000000000025","10","true"
"26109","NAAC","2.62999999999999989","4","true"
"27172","Indira Gandhi National Open University","","","false"
"29182","NAAC","2.41999999999999993","4","true"
"29810","Electronics & Tele . Comm. Engg.","657","657","true"
"29238","NAAC","3.70000000000000018","4","true"
"24854","DEB","","","false"
"27831","NAAC","3.18999999999999995","4","true"
"30315","CHOUDHARY CHARAN SINGH UNIVERSITY","","","false"
"24663","NAAC","2.2799999999999998","4","true"
"27570","NAAC","2.14000000000000012","4","true"
"26291","NAAC","3","4","true"
"27324","NAAC","3.10000000000000009","4","true"
"23508","NAAC","2.20000000000000018","4","true"
"23938","Karnataka Nursing Council","","","false"
"30092","NAAC","3","4","true"
"25100","NBA","","","false"
"28451","NAAC","2.66999999999999993","4","true"
"26595","NAAC","4","4","true"
"29347","NAAC","2.02000000000000002","4","true"
"25631","NAAC","1.83000000000000007","4","true"
"26996","IAO USA","","","false"
"29723","NAAC","2.43000000000000016","4","true"
"29874","Karnataka State Nursing Council, Bangalore","","","false"
"31016","NBA","0","0","true"
"29588","NAAC","3","4","true"
"24394","NAAC","2.31000000000000005","4","true"
"27501","NAAC","2.79000000000000004","4","true"
"29443","NAAC","2.43999999999999995","4","true"
"27062","NAAC","3.14999999999999991","4","true"
"30848","NAAC","2.58000000000000007","4","true"
"27462","NAAC","4","4","true"
"30830","NAAC","3.12000000000000011","4","true"
"24621","NAAC","3.25","4","true"
"26457","NAAC","2.70000000000000018","4","true"
"26849","NBA Tier-2","","","false"
"27143","NAAC","2.50999999999999979","4","true"
"25130","NAAC","3.14999999999999991","4","true"
"24092","AICTE","","","false"
"25750","NAAC","2.66999999999999993","4","true"
"29697","NAAC","2.29999999999999982","4","true"
"26855","CCS UNIVERSITY MEERUT UP","","","false"
"30665","NAAC","3.35000000000000009","4","true"
"31090","Association of Indian Universities","","","false"
"25205","NAAC","3.78500000000000014","4","true"
"29297","NAAC","2.79999999999999982","4","true"
"23854","NAAC","2.79000000000000004","4","true"
"24530","ISO","1.19999999999999996","10","true"
"24584","AAA","55","100","true"
"26641","NAAC","2.79999999999999982","4","true"
"29183","Indian Nursing Council","","","false"
"25708","AAA","2.81999999999999984","4","true"
"30319","NAAC","3.22999999999999998","4","true"
"31839","NAAC","0.67000000000000004","4","true"
"30973","SAQS","","","false"
"30102","NAAC","2.60000000000000009","4","true"
"26847","NAAC","3","4","true"
"24712","NAAC","3.58000000000000007","4","true"
"25391","NAAC","2.56000000000000005","4","true"
"25743","NAAC","2.83999999999999986","4","true"
"25858","NAAC","3.04000000000000004","4","true"
"31078","NAAC","3","4","true"
"29599","NAAC","3.33999999999999986","4","true"
"25430","NAAC","2.45999999999999996","4","true"
"23616","NAAC","1.77000000000000002","4","true"
"26781","Computer Science & Engineering","613","999","true"
"31469","Indian Nursing Council, New Delhi","","","false"
"29240","INDIAN NURSING COUNCIL","","","false"
"31715","NAAC","2.08000000000000007","4","true"
"27028","NAAC","2.72999999999999998","4","true"
"28967","CPE","","","false"
"28055","NAAC","3.14999999999999991","4","true"
"28777","NAAC","2.5","4","true"
"24874","NAAC","2","4","true"
"27596","NAAC","3.10000000000000009","4","true"
"30716","NAAC","3.14999999999999991","4","true"
"23671","NAAC","2.62000000000000011","4","true"
"31710","maharashatra nursing council mumbai","","","false"
"24550","NAAC","2.83999999999999986","4","true"
"29266","NAAC","2.2799999999999998","4","true"
"28155","NAAC","3.35000000000000009","4","true"
"26654","Board of government examination. DME, Tamil Nadu","","","false"
"24022","NAAC","2.7799999999999998","4","true"
"26771","NAAC","3.58000000000000007","4","true"
"25237","National Board of Accreditation","707","999","true"
"28324","NAAC","3.12000000000000011","4","true"
"29856","NAAC","3.18000000000000016","4","true"
"30696","NAAC","2.18000000000000016","4","true"
"25306","NAAC","2.42220000000000013","4","true"
"31874","INDIAN NURSING COUNCIL","","","false"
"23666","IAO","","","false"
"30297","NCTE","","","false"
"25323","NAAC","2.52000000000000002","4","true"
"31160","Indian Nursing Council","","","false"
"26227","NAAC","2.25","4","true"
"26586","NAAC","3.00999999999999979","4","true"
"31249","NAAC","4","4","true"
"29032","NAAC","2.72999999999999998","4","true"
"26496","NAAC","2.39999999999999991","4","true"
"27378","T.N. Dr. M.G.R. Medical University","","","false"
"27920","NAAC","2.50999999999999979","4","true"
"28634","INDIAN NURSING COUNCIL","","","false"
"28346","UNIVERSITY OF RAJASTHAN JAIPUR","","","false"
"25856","NAAC","1.98999999999999999","4","true"
"27791","NAAC","3.10999999999999988","4","true"
"31507","ICAR","","","false"
"24286","NAAC","2.85000000000000009","4","true"
"25098","NAAC","2.00999999999999979","4","true"
"30704","NAAC","0","4","true"
"26248","NAAC","2.29000000000000004","4","true"
"25113","NAAC","2.20000000000000018","4","true"
"26906","NAAC","2.95000000000000018","4","true"
"28929","NAAC","2.10000000000000009","4","true"
"25405","NAAC","3.12999999999999989","4","true"
"28246","NAAC","2.70000000000000018","4","true"
"31616","NAAC","2.12999999999999989","4","true"
"23647","NAAC","2.39999999999999991","4","true"
"24866","NAAC","3.02000000000000002","4","true"
"25832","NAAC","2.60999999999999988","4","true"
"28335","NAAC","3.20000000000000018","4","true"
"28663","NAAC","2.87999999999999989","4","true"
"31005","NAAC","2.10999999999999988","4","true"
"29828","NAAC","2.43000000000000016","4","true"
"30743","NAAC","2.31000000000000005","4","true"
"28261","INDIAN NURSING COUNCIL","","","false"
"29485","KERALA NURSES AND MIDWIVES COUNCIL","","","false"
"31437","Sree narayana paramahamsa Deva Charitable Trust","","","false"
"31535","Kerala Nurses and Midwives Council","0","0","true"
"23852","AAA(Gujarat)","6.98000000000000043","10","true"
"28161","NAAC","2.41000000000000014","4","true"
"23230","NAAC","1.55000000000000004","4","true"
"24841","NAAC","2.66000000000000014","4","true"
"26656","NAAC","2.79000000000000004","4","true"
"29155","NAAC","2.79999999999999982","4","true"
"24502","AAA","65","100","true"
"30425","ICAR","8","10","true"
"24010","NAAC","2.58000000000000007","4","true"
"26874","NAAC","2.29999999999999982","4","true"
"27695","NAAC","2.79000000000000004","4","true"
"30127","NAAC","3.0299999999999998","4","true"
"26979","Karnataka State Nursing Council","","","false"
"28411","NAAC","2.43000000000000016","4","true"
"31554","NAAC","3.5","4","true"
"28644","NAAC","4","4","true"
"28183","NBA","","","false"
"25740","NAAC","2.81999999999999984","4","true"
"28285","NAAC","2.10999999999999988","4","true"
"29292","NAAC","2.60999999999999988","4","true"
"25476","BIF-DBT-GOVT. OF INDIA","","","false"
"29349","NAAC","3.02000000000000002","4","true"
"27034","NAAC","2.41000000000000014","4","true"
"27476","NAAC","3","4","true"
"31170","INDIAN NURSING COUNCIL","","","false"
"27010","NAAC","2.83999999999999986","4","true"
"24184","NAAC","2.45000000000000018","4","true"
"28584","NAAC","2.81000000000000005","4","true"
"30201","NAAC","4","4","true"
"31066","NAAC","2.06999999999999984","4","true"
"28201","NAAC","2.25","4","true"
"29663","NAAC","2.25","4","true"
"25112","ICAR","","","false"
"25605","NAAC","3.20000000000000018","4","true"
"24700","NAAC","2.52000000000000002","4","true"
"28656","Rehabilitation Council of India","100","100","true"
"29359","NAAC","2","4","true"
"27130","NAAC","2.41000000000000014","4","true"
"27624","NAAC","2.54000000000000004","4","true"
"29947","NAAC","3.10000000000000009","4","true"
"27240","NAAC","2.04000000000000004","4","true"
"24405","inc","","","false"
"24258","NBA","","","false"
"28678","NAAC","3.08000000000000007","4","true"
"29965","NAAC","3.20000000000000018","4","true"
"27487","INDIAN NURSING COUNCIL","","","false"
"29786","NAAC","3.2200000000000002","4","true"
"29294","NAAC","2","4","true"
"29672","NAAC","2.60999999999999988","4","true"
"29770","ISO","","","false"
"28876","NAAC","3.10000000000000009","4","true"
"29768","NAAC","4","4","true"
"26301","BU JHANSI","","","false"
"28922","NAAC","2.62999999999999989","4","true"
"24635","NAAC","1.66999999999999993","4","true"
"31349","Makhan Lal CRPSV, Bhopal","","","false"
"30970","NBA","","","false"
"28171","NAAC","2.25999999999999979","4","true"
"23496","NAAC","2.43000000000000016","4","true"
"31816","M P HIGHER EDUCATION","","","false"
"28247","NATIONAL BOARD OF ACCREDITATION","","","false"
"25793","NAAC","2.66000000000000014","4","true"
"31733","NABH","3.06999999999999984","4","true"
"28549","NBA","","","false"
"29311","NAAC","2.5299999999999998","4","true"
"23833","NAAC","1.87999999999999989","4","true"
"25628","indian nursing council","0","0","true"
"31739","Indian Nursing Council","","","false"
"28202","NAAC","3.20000000000000018","4","true"
"23391","NAAC","3.08999999999999986","4","true"
"24804","NAAC","2.12000000000000011","4","true"
"30388","NAAC","2.12999999999999989","4","true"
"25490","NAAC","2.22999999999999998","4","true"
"29889","NAAC","3.93000000000000016","4","true"
"28267","INDIAN NURSING COUNCIL","","","false"
"24736","NAAC","3.00999999999999979","4","true"
"24626","NAAC","2.27000000000000002","4","true"
"26205","NAAC","2.47999999999999998","4","true"
"24855","RCI","","","false"
"31728","NAAC","1.59000000000000008","4","true"
"24088","NBA","65.75","100","true"
"24994","NAAC","2.54000000000000004","4","true"
"26190","NAAC","3.06000000000000005","4","true"
"29379","Best College Award 2012-13 (Univerisity Of Mumbai)","","","false"
"26023","NAAC","2.22999999999999998","4","true"
"28606","NAAC","1.52000000000000002","4","true"
"27608","NAAC","3.16000000000000014","4","true"
"24839","NAAC","3.12000000000000011","4","true"
"31355","NAAC","2.35999999999999988","4","true"
"26133","NAAC","2.06000000000000005","4","true"
"24278","NAAC","2.27000000000000002","4","true"
"26690","NAAC","2.64000000000000012","4","true"
"25565","MGSU","","","false"
"23362","NAAC","3.18000000000000016","4","true"
"27713","NAAC","2.81999999999999984","4","true"
"30616","NAAC","2.10000000000000009","4","true"
"24547","National Board of Accreditation","5","5","true"
"25203","NAAC","3.02000000000000002","4","true"
"23390","NAAC","2.41999999999999993","4","true"
"23459","NAAC","1.80000000000000004","4","true"
"24813","ISO","","","false"
"27198","NAAC","2.74000000000000021","4","true"
"31457","NAAC","3","4","true"
"26727","iNDIAN nURSING cOUNCIL","","","false"
"31607","NAAC","2.62999999999999989","4","true"
"27473","NAAC","2.49000000000000021","4","true"
"29486","NAAC","3.72999999999999998","4","true"
"31141","inc","","","false"
"24968","SAAC","9","10","true"
"28010","NAAC","3","4","true"
"29917","indian nursing council","","","false"
"25537","NAAC","3.10000000000000009","4","true"
"26573","NAAC","3.04000000000000004","4","true"
"27401","ICAR","","","false"
"30807","NAAC","1.68999999999999995","4","true"
"27626","NBA","0","0","true"
"23603","NAAC","2.70999999999999996","4","true"
"27787","NAAC","2.64999999999999991","4","true"
"27849","Government of Karnataka","","","false"
"28144","NAAC","2.50999999999999979","4","true"
"30294","NAAC","2.70000000000000018","4","true"
"28092","NAAC","2.70999999999999996","4","true"
"24404","NAAC","2.79000000000000004","4","true"
"24273","NAAC","3.12999999999999989","4","true"
"30430","INDIAN NURSING COUNCIL, NEW DELHI","","","false"
"26553","NAAC","2.89000000000000012","4","true"
"28992","NAAC","2.04000000000000004","4","true"
"31756","NAAC","2.41999999999999993","4","true"
"24336","NAAC","2.81000000000000005","4","true"
"30163","NAAC","3.62000000000000011","4","true"
"29077","NAAC","1.8600000000000001","4","true"
"30710","NAAC","2.39999999999999991","4","true"
"31595","NAAC","2.50999999999999979","4","true"
"28498","NAAC","3","4","true"
"28822","NAAC","2.68000000000000016","4","true"
"31404","The Tamilnadu Dr. MGR Medical University","","","false"
"25678","NCTE BHOPAL & GOV.MAHARASHTRA","","","false"
"30348","Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal","","","false"
"28514","NAAC","2.54000000000000004","4","true"
"27566","INDIAN NURSING COUNCOL","","","false"
"29681","NAAC","2.49000000000000021","4","true"
"31176","NAAC","2.29999999999999982","4","true"
"31309","NAAC","3.29999999999999982","4","true"
"26615","NAAC","2.5","4","true"
"23913","NAAC","2.52000000000000002","4","true"
"26276","NAAC","2.68999999999999995","4","true"
"28688","NAAC","2.64999999999999991","4","true"
"24681","NAAC","2","4","true"
"30520","NAAC","2.83999999999999986","4","true"
