"id","name"
"47944","School of Chemical Sciences"
"50255","Faculty of Information Technology"
"51239","Arts and Social Sciences"
"51681","School of Business and Management Studies"
"52265","SCHOOL OF BASIC SCIENCES"
"50718","Ph.D.(Agricultural Engineering)"
"48983","Management"
"50277","School of ICT"
"50782","University College of Engineering Kakinada (UCEK)"
"48181","INDUS INSTITUTE OF TECHNOLOGY & ENGINEERING"
"51975","Science"
"48871","School of Physical sciences"
"50963","JNTUA MBA, Ananthapuramu"
"49522","Faculty of Pharmaceutical Science & Technology"
"47948","School of Language Literature and Cultural Studies"
"49374","Department of Mathematical Sciences, Mangattuparamba"
"49379","School of Social Sciences, Thalassery"
"50301","School of Languages, Literature and Culture"
"49137","Faculty of Agriculture and Forestry"
"49144","Science"
"49081","PHYSICAL EDUCATION"
"48865","School of Management"
"48207","School of Sciences"
"49706","School of Humanities & Social Sciences"
"51197","Social Sciences"
"51544","SCHOOL OF MATHEMATICS, STATISTICS & COMPUTATIONAL SCIENCE"
"51574","Computer Application"
"48943","SCHOOL OF LAW AND CONTITUTIONAL STUDIES"
"49289","SCIENCE"
"50699","Faculty of Pharmacy"
"51580","Education"
"49866","Amrita School of Ayurveda, Amritapuri, Kollam"
"52249","HOSPITALITY"
"48053","SHASTRA"
"52139","Language"
"51897","School of Computer and Information Sciences"
"48502","Dibrugarh University"
"49057","CRESCENT SCHOOL OF ARCHITECTURE"
"49924","School of  Environmental Sciences, Priyadarsini Hills, Kottayam-686560"
"51512","School of Pharmacy"
"48111","Faculty of Sports Coaching"
"50080","EXPERIMENTAL MEDICINE & BIOTECHNOLOGY"
"50591","Udhampur Campus"
"48985","Faculty of Humanities & Social Sciences"
"49547","School of English and Foreign Languages"
"49873","Amrita Centre for Nanosciences, Kochi"
"48847","Chitkara School of Health Sciences"
"50059","ANATOMY"
"49555","College of Education"
"52335","Faculty of Commerce and Management"
"48687","Verbal Folklore"
"49106","School of  Applied Science & Agriculture"
"51443","Commerce"
"48554","DIAT (DU)"
"48651","School of Chemical & Biotechnology"
"48371","Pharmacoinformatics"
"48399","School of Engineering and Applied Science"
"48419","Arts"
"50050","Faculty of Pharmacy"
"49084","Faculty of Arts"
"50894","School of Journalism and New Media Studies"
"48293","College of Agriculture, Amreli"
"51749","Faculty of Management"
"51756","School of Biotechnology"
"52271","Sri Ramachandra Dental College and Hospital"
"51655","Faculty of Pharmacy"
"49781","Faculty of Social Science"
"48717","Faculty of Management"
"50775","Deanery Commerce & Management"
"51444","Science"
"51748","Faculty of Legal Studies"
"50338","INDIAN LANGUAGES"
"49523","Faculty of Computer Application & Information Technology and Science"
"50834","Faculty of Arts & Law/School of Journalism & Mass Communication"
"52187","TECHNOLOGY"
"49712","Management and Commerce"
"52002","MA Life Skills Education"
"47935","Sahitya"
"51104","COMMERCE"
"51046","Law"
"52100","Faculty of Pharmacy"
"50360","Engineering"
"48201","Department of Mobile Applicaion"
"51854","GYAN VIHAR SCHOOL OF ENGINEERING & TECHNOLOGY"
"48670","Directorate of Distance Education"
"49011","NANO TECHNOLOGY (CENCON)"
"49703","Management"
"51098","School of Rehabilitation Sciences and Physical Education"
"50353","HISTORICAL STUDIES"
"49230","FACULTY OF PHYSICAL EDUCATION"
"50128","School of Hospitality & Tourism"
"48929","Glocal Law School"
"51392","Faculty of Education"
"49849","Humanities"
"48147","Dhirubhai Ambani Institute of Information & Communication Technology (DA-IICT)"
"50833","Faculty of Arts & Law/ School of Law"
"48786","Polytechnic"
"49151","Warner School of Food & Dairy Technology"
"48583","Ved Vedang Faculty"
"50642","Amity Business School"
"51659","Faculty of Journalism & Mass Communication"
"49355","School of Historical & Cultural  Studies, Dharmasala"
"50895","Nursing"
"49127","School of Educational Studies"
"49154","Sundaresan School of Animal Husbandry & Dairying"
"50175","Faculty of Veda-Vedangas"
"50751","School of Education"
"48050","Faculty of Behavioral & Cognitive Science"
"49935","Centre for High Performance Computing"
"48287","College of Engg. and Technology- Junagadh"
"49146","Journalism"
"49634","Law"
"52158","Allied Health Sciences"
"48931","Glocal School of Agricultural Sciences"
"50270","College of Fashion Design and Merchnadising"
"50802","University School of Basic and Applied Sciences"
"52442","Regional Services Division"
"50333","College of Legal Studies"
"48292","college of Agriculture, Junagadh"
"52070","School of Computer and System Sciences"
"48404","Faculty of Science"
"51147","Faculty of Legal Studies"
"52303","Faculty of Engineering & Computer Science"
"49072","School for Management Studies (SMS)"
"49912","Centre Names"
"48705","Polytechnic Pharmacy"
"52346","School of Planning and Architecture"
"51355","College of Fishery, Rangailunda"
"52278","KU SCHOOL OF BASIC SCIENCES"
"47823","Science"
"50342","BIOLOGICAL SCIENCES"
"50467","BUSINESS STUDIES & MANAGEMENT"
"49564","Law"
"50707","CAREER POINT UNIVERSITY, HAMIRPUR"
"50356","EDUCATION"
"50471","Faculty of Fishery  Science"
"50242","Education"
"49420","School of Social Sciences"
"49299","Sciences Departments"
"49348","Centre for Management Studies, Kasaragod"
"51461","Sport Medicine and Physiotherapy"
"48594","Department of Education"
"49215","Alliance School of Law"
"52382","FACULTY OF ENGINEERING"
"48423","Faculty of Commerce and Management"
"51935","Faculty of Science, Engineering & Technology"
"48589","Science"
"49965","Faculty Council for P.G. Studies in Science"
"48544","FACULTY OF SCIENCE"
"49925","School of  Pure and Applied Physics, Priyadarsini Hills, Kottayam-686560"
"51984","Performing of Dance"
"52475","School of Education"
"50167","School of Business, Public Policy and Social Entrepreneurship"
"51568","School of Distance and Continuing Education"
"50086","NEUROSURGERY"
"51729","SCHOOL OF MATHEMATICS, STATISTICS AND COMPUTER SCIENCE"
"48878","School of Social Sciences"
"49669","Faculty of Developing Tamil"
"49973","College of Horticulture"
"51364","Institute of Pharmaceutical Science & research Centre"
"51828","AMITY SCHOOL OF ENGINEERING & TECHNOLOGY, KOLKATA"
"50012","School of Law"
"48332","Faculty of Life, Health and Allied Sciences"
"49262","Science"
"50950","School of Pure and Agricultural Sciences"
"51296","KVK, Samastipur"
"48437","Arts"
"49272","Faculty of Commerce"
"52449","Electronic Media Production Center"
"50915","School of Humanities and Social Sciences"
"49040","Faculty of Bio Engineering"
"48559","Faculty of Homoeopathy"
"50790","Institute of Gandhian Thought & Peace Studies"
"47759","Faculty of Engineering and Technology"
"48971","Civil Engineering"
"50918","Faculty of Home Science"
"51201","Engineering"
"48921","School of Business and Law"
"50146","Faculty of Humanities & Social Sciences"
"51859","GYAN VIHAR SCHOOL OF HOTEL MANAGEMENT"
"49911","Faculty of Dentistry"
"51191","Oriental Languages"
"49815","PHYSICAL EDUCATION"
"50185","Faculty of Commerce & Management"
"51322","Jamsetji Tata School of Disaster Studies"
"48918","School of Liberal Arts and Education"
"52361","School of Humanities and Languages"
"50737","Faculty of Social Science and Humanities"
"50980","Commerce and Management"
"51241","Computer Science and Information Technology"
"48138","Rural Studies"
"48927","Glocal School of Business and Commerce"
"49685","School of Language and Comparative Literature"
"52445","Planning and Development Division"
"48782","Faculty of Arts"
"48309","Commerce & Management"
"50911","Fisheries Faculty/School of Aquatic Food Products and Technology"
"50817","Agriculture"
"49893","SCIENCE"
"51679","ENGINEERING/SCIENCE/HUMANISTIC"
"51949","Non-Conventional Sources of Energy and Environmental Sciences"
"50303","Faculty of Management Studies"
"51279","Faculty of Commerce"
"52178","Faculty of Engineering"
"51206","School of Engineering"
"47991","Faculty of  Management"
"50001","Physical Education"
"50979","Technology"
"49099","Language & Literature"
"49409","Faculty of Social Sciences"
"51024","Academic Staff College"
"48379","SCHOOL OF COMPARATIVE LITERATURE AND TRANSLATION STUDIES"
"51418","Faculty of Basic Sciences"
"49908","Faculty of Architecture & Ekistics"
"50365","Faculty of Fisheries"
"49240","FACULTY OF PHYSIOTHERAPY"
"50866","School of Humanities and Social Studies"
"50941","School of Liberal Arts"
"49054","SCHOOL OF ELECTRICAL AND COMMUNICATION SCIENCES"
"50670","Faculty of Commerce and Business Studies"
"50490","Law"
"48297","College of Fisheries Science- Veraval"
"52348","Faculty of Humanities, Social Sciences and Arts"
"48405","Faculty of Music & Fine Arts"
"52147","Library Sciences"
"52293","School of Space Sciences"
"47982","School of Sciences"
"49919","School of  Indian Legal Thought, Soorya Kalady Hills, S.H. Mount, Kottayam-686006"
"49351","I.T. Education Centre, Thalassery"
"47922","Faculty of Architecture"
"48397","Rai Business School"
"49222","Fine Art Depatmnet"
"50784","Institute of Science and Technology  (IST)"
"51827","AMITY SCHOOL OF ECONOMICS, KOLKATA"
"51884","University College of Law"
"51083","Faculty of Nursing"
"49167","Chitamber School of Humanities & Social Sciences"
"49824","EDUCATION"
"51397","Faculty of Science"
"52114","Medicine"
"50124","University School of Law & Research"
"48526","Faculty of Languages and Literature"
"52060","School of Computational and Integrative Sciences"
"52111","Faculty of Arts"
"50299","School of Engineering and Technology"
"50805","University School of Architecture and Planing"
"48057","SCHOOL OF LANGUAGES AND LITERATURE"
"50058","PULMONARY MEDICINE"
"49966","Faculty Council for P.G. Studies in Arts, Commerce & Law"
"48720","School of Languages, Literature and Culture Studies"
"48885","School of Engineering and Technology"
"48329","Vinaya-Bhavana (Institute of Education)"
"50589","Bhaderwah Campus"
"48069","Faculty of Education"
"50171","School of Human Ecology"
"50099","School of Education"
"52089","Faculty of Social Science"
"48814","School of Nursing Sciences & Research"
"50032","School of Earth & Environmental Sciences"
"49698","School of Business Management"
"50098","School of Engineering and Technology"
"50169","School of Human Studies"
"48051","Faculty of Life Science"
"49246","Directorate of Distance Education"
"50656","Dental / Rural Dental College"
"49160","School of Forestry & Environment"
"49370","School of  Legal Studies, Thalassery"
"49733","DIPLOMA"
"51994","Science and Technology"
"51274","Faculty of Engineering and Technology"
"48681","Hiranya Kumar Bhuyan School of Science and Technology"
"49295","Humanities"
"50491","Management Studies"
"52040","SCHOOL OF COMMERCE AND MANAGEMENT"
"52414","Technology and Computer Science"
"48772","Faculty of Journalism and Communication"
"50158","Audio-Visual Media"
"52353","School of Management & Commerce"
"48881","Architecture"
"47763","EDUCATION"
"50045","EDUCATION"
"52102","Not applicable"
"48970","OTHERS"
"47979","School of Humanities"
"49271","Faculty of LAW"
"51947","Faculty of Medical Sciences"
"47940","Modern Science and Ancient Shastra"
"51450","Faculty of Applied Sciences"
"49530","University College of Basic Sciences & Humanities"
"48816","School of Education"
"49360","School of Behavioral Sciences, Mangattuparamba"
"52275","Sri Ramachandra College of Management"
"50089","HEPATOLOGY"
"50562","Center for Nanotechnology Research (CNR)"
"51530","Teacher Education"
"48897","School of Health Science"
"50119","School of Engineering and Technology"
"51514","School of Education"
"48220","VBT's Research Development & Innovation Center"
"51358","College of Agricultural Engineering & Technology, Bhubaneswar"
"51798","Jawaharlal Nehru School of Management Studies"
"48790","Oriental Institute"
"51417","Institute of Distance Education"
"49783","Faculty of Agriculture"
"49871","Amrita School of Pharmacy, Kochi"
"50952","School of Computer Education and Information Science"
"50927","School of Basic and Applied Sciences"
"52222","School of Science & Tecnology"
"52214","School of Law, Governance, Public Policy and Management"
"49132","Faculty of Expressive Culture, Media and Communication"
"50739","Faculty of Science, Technology & Forensics"
"50845","Faculty of Computer Sciences"
"52365","Department of CS and IT"
"51377","Amity Law School"
"49278","Technology"
"49643","Faculty of Law"
"50016","Horticulture"
"51267","School of Studies in Physical Science"
"52406","College of Biotechnology"
"50206","SCHOOL OF COMPUTING"
"52197","PHYSICAL SCIENCES"
"52209","School of Asian Studies"
"51484","NATURAL SCIENCE"
"48882","Management"
"48835","Institute of Business Management"
"49667","Faculty of Arts"
"51812","Albert Einstein School of Physical Sciences"
"51205","FACULTY OF HUMANITIES"
"48355","Akal College of Economics, Commerce & Management"
"51459","Laws"
"48238","Faculty of Dental Sciences"
"48410","School of Physical & Chemical Sciences"
"51541","SCHOOL OF CHEMICAL SCIENCE & PHARMACY"
"48582","Sahitya Sanskriti Faculty"
"50581","Law"
"49801","Dr. Ziauddin Ahmad Dental College"
"52161","Physical Education"
"50188","Faculty of Social Science"
"49683","School of Global Studies"
"50013","School of Computer Applications"
"49294","Engineering"
"51001","School of Folk and Tribal lore"
"51665","Faculty of Humanities"
"50876","Faculty of Engineering"
"50582","Education"
"51072","Faculty of Theology"
"50210","PETROLEUM ENGINEERING"
"49456","Law"
"49894","SOCIAL SCIENCE"
"51123","Faculty of Commerce & Management"
"52031","Pharmacy"
"51051","Music and Fine Arts"
"48674","School of Earth Ocean and Climate Sciences"
"50576","Commerce and Management"
"48328","Bhasa-Bhavana (Institute of Languages, Literature & Culture)"
"51214","Law"
"49105","School of Management & Business Studies"
"49964","School of Social Sciences Humanities & Management"
"49980","Department of Computer Science"
"49434","Law"
"49814","Dr.Y.S.R. Horticultural University"
"51117","Faculty of Law"
"47879","ARCHITECTURE"
"52415","Physics"
"48248","Institute of Legal Studies"
"52045","faculty of Engineering & Technology"
"49313","University Institute of Architecture"
"50708","Pharmaceutical Sciences"
"51455","Visual & Performing Arts"
"51792","Commerce and Management"
"50506","Institute of Engineering"
"49510","Amity Institute of Environmental Science"
"49793","Center of Professional Courses"
"51410","Faculty of Social Sciences"
"52036","Dentistry"
"51016","Faculty of Physical Sciences"
"48935","School of Humanities, Sciences and Management (SHSM)"
"51845","FACULTY OF DISTANCE EDUCATION"
"51868","UNIVERSITY COLLEGE OF ENGINEERING & TECHNOLOGY"
"49049","OFFICE OF THE VICE-CHANCELLOR"
"49158","Allahabad School of Education"
"49281","00"
"50880","Darshan"
"50507","Institute of Paramedical"
"51848","Arni School of Commerce"
"51951","Science and Technology Interface"
"50688","Faculty of Law"
"52325","Social Science and Humanities"
"50341","RELIGION, PHILOSOPHY AND HUMANIST THOUGHT"
"51413","Faculty of Information Technology"
"50129","School of Commerce & Economics"
"50297","School of Basic and Applied Sciences"
"48575","School of Education and Education Technology"
"52279","KU SCHOOL OF ENGINEERING AND TECHNOLOGY"
"49425","Arts"
"50332","College of Engineering Studies"
"52409","Science and Mathematics"
"49916","Education"
"51202","FACULTY OF COMMERCE"
"51342","Computer Sciene"
"49914","Engineering"
"50487","University College of Arts, Social Science & Commerce"
"50559","CO2 Research Green Technologies Center"
"50747","School of Distance Education"
"51330","Special Centers"
"48813","School of Engineering & Technology"
"48282","School Of Petroleum Technology"
"51427","College of Veterinary Sciences & Animal Husbandry"
"47937","University Constituent Sanskrit College"
"52190","COMMERCE"
"51066","Commerce"
"51668","School of Humanities & Social Science (HSS)"
"49139","Faculty of Social Work"
"47954","Faculty of Management Science"
"51537","SCHOOL OF ARCHITECTURE"
"51180","College of Arts & Commerce"
"51297","Engineering"
"51733","SCHOOL OF EARTH, BIOLOGICAL AND ENVIRONMENTAL SCIENCES"
"49624","Management"
"52066","School of Social Sciences"
"50108","Madanjeet School of Green Energy Technology"
"52369","Faculty of Commerce"
"49890","ENGINEERING"
"49256","Eduation"
"49462","Science"
"49282","Faculty of Music"
"48489","Sciences and Humanities"
"50792","Centre for Behavioral and Cognitive  Sciences"
"51499","Center of Excellence - Energy"
"49500","SCHOOL OF PLANNING AND ARCHITECTURE"
"50198","SCHOOL OF JOURNALISM & MASS COMMUNICATION"
"51321","School of Human Ecology"
"49125","School of Computer Science and Engineering"
"52003","Faculty of Pharmacy"
"50902","Krishna Institute of Nursing Sciences, Karad"
"50476","Faculty of Physical Education"
"50258","University School of Education"
"51675","School of Commerce & Management (SCM)"
"48810","School of Law"
"52344","SCHOOL OF ENGINEERING & TECHNOLOGY"
"48652","School of Civil Engineering"
"50921","Faculty of Engineering"
"49694","School of Biotechnology"
"49778","School of Agriculture"
"51068","Humanities"
"50355","BIOTECHNOLOGY"
"50254","Faculty of Law"
"49296","Ayurvedic Studies"
"51694","Department of Chemical Engineering"
"51385","Amity Institute of Information Technology"
"48392","Faculty of Engineering and Technology"
"48415","School of Social Sciences"
"47881","SCIENCE"
"47990","Faculty of Planning"
"49542","School of Physical Sciences"
"49557","Faculty of Science"
"50139","Science"
"52398","Faculty of Business Management"
"49052","DIRECTORATE OF DISTANCE EDUCATION"
"51985","other subjects"
"51023","Faculty Of Languages"
"49358","I.T. Education Centre, Nileswaram"
"51247","School of Earth Sciences"
"51849","Arni School of Technology Engineering"
"52073","School of Biotechnology"
"50955","School of Teacher's Education"
"50202","School of Electrical Sciences"
"48688","Applied Folklore"
"51079","Architecture"
"52229","FACULTY OF BUSINESS STUDEIS"
"49018","Research"
"50141","Social Science"
"47877","PHYSICAL EDUCATION"
"50557","School of Electrical Engineering (SELECT)"
"48928","Glocal School of Pharmacy"
"52472","School of Technology"
"47789","Faculty of Architecture and Archaeology"
"48261","School  of Mathematics & Computer Sciences"
"51719","Medical College"
"48317","Management Faculty"
"48655","School of Law"
"48896","School of Tourism, Hospitality & Hotel Management"
"52476","School of Humanities"
"49347","Department of Mass Communication & Journalism, Mangattuparamba"
"49889","HUMANITIES"
"50774","Deanery of Humanities & Social Sciences"
"51761","Maharaja Agrasen School of Law"
"52043","Faculty of Social Science"
"49534","School of Historical Studies"
"49644","SFS"
"50367","Faculty of Veterinary & Animal Sciences"
"49171","N.G.S.M. INSTITUTE OF PHARMACEUTICAL SCIENCES"
"48680","Guru Prasad Das School of Vocational Studies"
"48905","School of Management Studies and Commerce"
"49088","Faculty of Vedic Science"
"51520","Babu Banarasi Das College of Dental Sciences"
"51773","Ayurveda"
"47969","M.Sc Maths"
"49848","Education"
"52123","University College of Engineering Punjabi University Campus"
"51996","MA Gender Studies"
"51054","Faculty of Economics & Humanities"
"50062","BIOPHYSICS"
"49442","IIT Gandhinagar"
"49813","Sri Devaraj Urs Academy of Higher Education & Research"
"51969","Faculty of Law"
"51515","School of Legal Studies"
"48724","School of Commerce and Management Sciences"
"52317","Faculty of Mgt"
"50570","TIFAC - CORE"
"50899","Krishna College of Physiotherapy, Karad"
"52383","Agriculture"
"48076","School of Educational Training & Research"
"50087","VIROLOGY"
"47919","Faculty of Indic Studies"
"48061","SCHOOL CHEMICAL SCIENCES"
"50166","School of Development Studies"
"50930","School of Humanities and Social Sciences"
"50093","PSYCHIATRY"
"50893","School of Huminities"
"49254","Faculty of Medicine (Medical Science)"
"52310","Mahatma Gandhi Mission's Medical College, Navi Mumbai"
"50061","PARASITOLOGY"
"51380","Amity School of Fashion Technology"
"52035","Nursing"
"49692","Horticulture"
"51171","Science"
"50172","Sant Longowal Institute of Engineering & Technology, Lognowal"
"49408","Faculty of Natural Sciences"
"49515","Faculty of Social Science & Humanities"
"49940","School of  International Relations, Priyadarsini Hills, Kottayam-686560"
"48506","FACULTY OF PHYSICAL SCIENCE"
"49527","University College of Computer Applications"
"51972","Faculty of Disaster and Emergency Management"
"51086","Faculty of Pharmaceutical Sciences"
"47880","LAW"
"50306","Faculty of Life Science"
"50311","Faculty of Education"
"51861","GYAN VIHAR SCHOOL OF ART & MEDIA"
"49502","Amity School of Engineering & Technology"
"50664","ARTS"
"49386","Life Science"
"49639","Institute of Management"
"48363","Pharmaceutics"
"51399","Faculty of Marine Sciences"
"48543","FACULTY OF HUMANITIES"
"51445","Faculty of Commerce & Business Studies"
"48657","School of Education"
"51922","Faculty of Commerce"
"52051","Faculty of Paramedical"
"49377","School of Indian Languages, Kasaragod"
"51335","ENGG"
"51301","Science"
"51303","Pharmaceutical Sciences"
"51402","Department IT/ECE/Applied Science/Management Studies"
"47980","School of Vocational Studies"
"49319","University Institute of Legal Studies"
"49816","ENGINEERING"
"50503","Institute of Humanities and Social Sciences"
"51534","Research Center"
"51962","FINE ARTS"
"51176","Arts and Social Sciences"
"48702","School of Engineering"
"51902","School of Medical Sciences"
"49769","Himachal Pradesh Technical University, Hamirpur"
"52155","Medicine"
"52093","Faculty of Management"
"48387","Faculty of Humanity & Applied Sciences"
"49428","Cirtificate Courses"
"49525","Guru Gobind Singh College of Engineering & Technology"
"49825","MANAGEMENT"
"47943","School of Life Sciences"
"48520","Social Sciences"
"49903","Faculty of Humanities and Languages"
"51903","Sarojini Naidu School of Arts and Communication"
"50095","GASTROENTEROLOGY"
"51263","Home Science"
"49977","Department of Environmental Science"
"50257","University School of Management Studies"
"48143","Law"
"51404","Faculty of Law"
"51256","Commerce"
"49388","Life Sciences"
"49979","Department of Education"
"51803","Rabindranath Tagore School of Languages & Cultural Studis"
"51581","Engineering and Technology"
"51968","Faculty of Environment Science"
"50336","2. SCHOOL OF SOCIAL SCIENCES"
"49118","School of Chemical Sciences"
"52025","College of Agriculture , Bhilwara"
"52395","DEPARTMENT OF LAW, MMU"
"49017","NITT"
"49182","School of Computer and Information Engineering"
"51348","College of Agriculture, Bhawanipatna"
"49511","Amity School of Communication"
"49707","School of Science"
"52332","HUMANITIES"
"50661","Not Applicable"
"51493","Faculty of Education"
"48315","DEPARTMENT OF MANAGEMENT"
"49168","Jacob School of Biotechnology & Bioengineering"
"48435","Law"
"50720","Foreigners"
"48198","GUJARAT TECHNOLOGICAL UNIVERSITY PG SCHOOL"
"48700","School of Physical Education"
"48920","School of Environmental Design and Architecture"
"50900","Krishna Institute of Medical Sciences, Karad"
"52407","Engineering and Technology"
"49244","Faculty of Law"
"50836","Faculty of Engineering / School of Civil & Chemical Engineering"
"48800","Research - Areas"
"48901","School of Journalism and Media Studies"
"50063","TELEMEDICINE"
"51700","Department of Mechanical Engineering"
"50005","Humanities and Sciences"
"51245","School of Humanities and Social Sciences"
"48333","Faculty of Management, Economics and Commerce"
"48343","SCIENCE"
"48996","MATS School of Business Studies"
"51211","Allied Health Sciences"
"52092","Faculty of Architecture"
"52136","Education"
"48695","Acharya Kalu Kanya Mahavidhyalya"
"49895","Technology"
"50692","Multi-Faculty Departments"
"48886","School of Biotechnology and Biological Sciences"
"49521","Faculty of Engineering & Technology"
"48396","Faculty of Social Sciences"
"50489","University College of Sciences"
"51138","Faculty of Veda"
"49239","FACULTY OF ENGINEERING AND TECHNOLOGY"
"52333","Faculty of Science and Agriculture Science"
"48122","Faculty of Computer Technology"
"48789","INSTITUTE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY"
"51491","SOCIAL SCIENCES"
"47805","Jindal School of International Affairs"
"48701","School of Hotel Management"
"48986","Faculty of Management and Research"
"52167","Dentistry"
"50997","School of Language Development"
"51503","CHE"
"52446","School of Performing & Visual Arts"
"51251","School of Engineering and Technology"
"51386","Amity Institute of Behavioral & Applied Sciences"
"51469","Department of Metallurgical and Materials Engineering"
"52466","School of Continuing Education"
"48573","School of Biodiversity and Conservation of Natural Resources"
"49068","School for Environmental Sciences (SES)"
"48513","FACULTY OF PHARMACEUTICAL SCIENCE"
"49131","Faculty of Computer Science and Information Technology"
"49876","Department of Management, Bangalore"
"49165","Bible School & Gospel & Plough School of Theology"
"50970","School of Technology, off campus, Bangaluru"
"49004","MATS School of Library & Information Science"
"51195","Education"
"51957","SCIENCE"
"50665","COMMERCE"
"48049","Faculty of Social Sciences"
"49794","Faculty of Arts"
"50800","University School of Education"
"50713","AGRICULTURE"
"48367","Pharmaceutical Technology"
"48517","Life Sciences"
"47932","School of Humanities & Social Sciences"
"49401","Faculty of Medicine"
"49001","MATS School of Management Studies and Research"
"50583","Arts"
"49454","School of Ocean Engineering"
"51105","SOCIAL SCIENES AND HUMANITIES"
"49350","School of Pedagogical Sciences, Dharmasala"
"49948","Education"
"50123","School of Applied Sciences"
"52390","MM COLLEGE OF DENTAL SCIENCES & RESEARCH"
"47882","MANEGMENT"
"52208","School of English Language Education"
"49107","School of Architecture & Planning"
"49717","School of Law"
"47788","Faculty of Visual Art"
"51084","Faculty of Management Studies"
"52287","School of Management"
"48576","School of Languages"
"52154","Engineering and Technology"
"48656","School of Management"
"49073","School for Information Science & Technology (SIST)"
"50369","LAW SCHOOL"
"49368","I.T. Education Centre, Kasaragod"
"49147","Management"
"48376","SCHOOL OF COMMERCE AND MANAGEMENT"
"48183","INSTITUTE OF AVIATION TECHNOLOGY & ENGINEERING"
"51282","KVK, Siwan"
"51742","Management"
"51240","Journalism and Mass Communication"
"48529","Faculty of Gandhian Studies"
"52372","Faculty of Management Studies (FMS)"
"48836","Institute of Legal Studies and Research"
"50541","School of Fashion Design"
"51609","Physical Science"
"52008","Faculty of Science"
"49827","Commerce / Nims School of Commerce"
"50228","Faculty of Art & Design"
"49080","LIFE SCIENCE"
"50799","University School of Information and Communication Technology"
"51518","School of Management"
"48308","Law"
"51119","Faculty of Dental Sciences"
"48230","Faculty of Science"
"50176","Faculty of Education"
"47951","faculty of arts"
"50864","School of Technology"
"49242","Faculty of Para-Medical Science"
"48323","Vidya-Bhavana (Institute of Humanities & Social Sciences)"
"48528","Faculty of Education"
"51664","Faculty of Commerce"
"48365","Natural Products"
"52204","School of English Literary Studies"
"48599","School of Management"
"49098","Vyakaran & Languistics"
"48939","Faculty of Engineering and Technology"
"50317","Dual Degree (5 yrs)"
"48779","Shri M.K.Amin college of Commerce Padra  (Constituent College)"
"51366","Institute of Computer Application"
"51814","AMITY BUSINESS SCHOOL, KOLKATA"
"52258","UNIVERSITY POLYTECHNIC"
"52413","Mathematics"
"49982","Department of Communication"
"49130","ST.PETER'S UNIVERSITY"
"50155","Faculty of Physical Sciences"
"52107","Engineering"
"48186","Doctoral Studies & Research"
"48937","School of Engineering and Technology (SET)"
"50237","School of Management Science"
"48247","Institute of Management, Commerce & Economics"
"49208","Science"
"51713","School of Conservation of Natural Resources"
"52064","Centre for the Study of Law and Governance"
"49180","School of Mechanical engneering"
"48464","Faculty of Indic Studies"
"50031","School of Tourism, Travel & Hospitality Management"
"50156","Faculty of Law"
"48442","Agriculture"
"51856","GYAN VIHAR INTERNATIONAL SCHOOL OF BUSINESS MANAGEMENT"
"48663","School of Literature"
"51212","Applied Sciences"
"51726","Pharmaceutical Science"
"48776","Faculty of Law"
"51131","Arts & Social Sciences"
"48114","Faculty of Sports Management and Tourism"
"48262","School of Classical Kannada"
"49975","College of Veterinary Science  and Animal Husbandry"
"52256","SCHOOL OF ARCHITECTURE"
"51545","SCHOOL OF ENGINEERING AND TECHNOLOGY"
"49561","Education, Journalism and Library Science"
"49575","Interdisciplinary Schools"
"51234","Sciences"
"47778","University Institute of Pharmacy"
"52337","Faculty of Legal Studies"
"51489","HUMANITIES"
"47989","Faculty of Architecture"
"50939","School of Law and Legal Affairs"
"51013","Faculty of Law"
"51133","Other Sanskrit Studies"
"52163","Physiotherapy"
"51907","Under Graduate Courses  Faculty of Engineering, Town and Regional Planning"
"51870","UNIVERSITY COLLEGE OF SCIENCE & INFORMATICS"
"48055","LANGUAGE"
"51048","Mathematical Sciences"
"48926","SCHOOL OF MANAGEMENT SCIENCES & COMPUTER APPLICATION"
"49967","Indian Statistical Institute (ISI)"
"49277","Fine Art"
"50278","School of Biotechnology"
"48533","Faculty of Management and Technology"
"49580","Homoeopathy"
"50111","School of Physical Science"
"51331","Science"
"51405","Faculty of Management Studies"
"51865","Faculty of Physical, Chemical and Mathematical Sciences"
"50815","Engineering"
"48923","FACULTY OF AYURVEDA"
"51372","Amity School of Liberal Arts"
"48907","School of Computer Science & Information Technology"
"49482","Faculty of Arts & Humanities"
"48124","Faculty of Education"
"51571","Faculty of Basics & Applied Sciences"
"49864","Amrita School of Arts and Sciences, Amritapuri, Kollam"
"49881","Invertis Institute of Engineering & Technology"
"49172","K. S. HEGDE MEDICAL ACADEMY"
"49407","Faculty of Language and Literature"
"51932","MEDIA STUDIES"
"51304","Distance education"
"48115","Computer Centre"
"48707","School of Education"
"51130","Indian Metaphysics"
"51562","Medical Sciences - SBCN (Sree Balaji College of Nursing )"
"51606","Mathematical & Information Science"
"49439","FACULTY OF SCIENCE"
"51315","School of Social Work"
"51519","School of Computer Applications"
"47768","Department of Education"
"50221","Faculty of Education"
"51412","Faculty of Commerce and Management"
"51846","FACULTY OF JOURNALISM AND COMMUNICATION STUDIES"
"47808","Jindal Global Law School"
"49863","Amrita School of Engineering, Amritapuri, Kollam"
"49123","School of Mathematics and Statistics"
