"id","address_line1","address_line2","area","city","constructed_area","district_code","girl_exclusive","specialized","staff_quarter_available","student_hostel_available","location","no_of_student_hostel","no_of_regional_centers","other_speciality","state_code","website","year_of_establishment","year_when_declared_university","nodal_officer_id","staff_quarter_id","type_id","offers_distance_programme","has_faculty_regular_courses","has_department_regular_courses","has_other_regular_courses","constituted_from_colleges","speciality_id","name","survey_year","financial_income_id","financial_expenditure_id","infrastructure_id","remarks","latitude","longitude","scholarship_id","loan_id","offers_scholarship","offers_loan","is_accredited","is_foreign_students_enrolled","pin_code","off_shore_center_available","no_of_off_shore_center","has_fellowships","fellowships_id","has_other_minority_data"
"0098","Shabad Daulat Pur,","Bawana Road,","163.870000000000005","Delhi","157938.029999999999","090","false","true","true","true","U","17","0","","07","www.dtu.ac.in","1941","2009","202283","53216","02","false","false","true","true","false","4","Delhi Technological University","2015","197836","197823","197819","(i) The erstwhile DCE was upgraded into DTU in the year 2009. The intake of the university has increased 2.5 times for both UG & PG Programmes.(ii) No faculty has been promoted under CAS in the year 2015-16.(iii) Only regular staff deployed has been mentioned.(iv) Presently, students are applying on-line for getting scholarships to various agencies as such actual data may not be available.","","","109359","","true","false","false","false","110042","false","0","false","","false"
"0076","University Road, Bhagalpur","T.M. Bhagalpur University, Bhagalpur","246","Bhagalpur","647500","224","false","false","true","true","U","10","0","","10","www.tmbu.org","1960","1960","202455","53251","02","false","false","true","false","false","","T.M. Bhagalpur University, Bhagalpur","2015","198008","197995","197991","","25.11111","88.1111099999999965","","","false","false","false","false","812007","false","0","true","6123","true"
"0169","Aravali Campus, Sector - 43,","Surajkund - Badkhal Road,","15.5999999999999996","Faridabad","","088","false","false","true","true","U","4","0","","06","www.mriu.edu.in","2009","2009","202491","53258","06","false","true","false","false","true","","Manav Rachna International University, Faridabad","2015","198044","198031","198027","","","","","","false","false","true","true","121003","false","0","true","6126","false"
"0017","JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY HYDEABAD","KUKATPALLY","89.269999999999996","HYDERABAD - 500 085","159638","536","false","true","true","true","U","2","2","","36","www.jntuh.ac.in","1972","1972","203708","53485","02","true","true","true","false","false","4","Jawaharlal Nehru Technological University, Hyderabad","2015","199261","199248","199244","","17.1111110000000011","18.1111111099999995","110204","15888","true","true","true","true","500085","false","0","false","","true"
"0120","North Delhi Campus","Near Mall Road","407.862000000000023","Delhi","","091","false","false","true","true","U","19","2","","07","www.du.ac.in","1922","1922","199237","52519","01","true","false","true","false","false","","University of Delhi","2015","194790","194777","194773","","","","107643","","true","false","false","true","110007","false","0","true","6413","true"
"0376","Guru Nanak Dev University, Amritsar","Amritsar","500","Amritsar","254400","049","false","false","true","true","U","6","0","","03","www.gndu.ac.in","1969","1969","202503","53262","02","false","false","true","false","false","","Guru Nanak Dev University, Amritsar","2015","198056","198043","198039","University was recognized as the ""University with Potential for Excellence"" by UGC.There are twelve Departments covered under DST funding of which Six are under FIST programmer and 12 under DST-PURSE programme. University also gives the full fee concession, Half fee concessions, poor student aid fund, sibling concession, Concession to Handicapped students, Anti terrorist victims concession etc. to the deserving students.","","","109488","","true","false","true","false","143005","false","0","true","6127","false"
"0025","NIT Warangal","","248","Warangal","106411","540","false","true","true","true","U","20","0","","36","nitw.ac.in","1959","2000","202543","53268","07","false","true","false","false","false","4","National Institute of Technology, Warangal","2015","198096","198083","198079","1. In Hostels Azad Hall, Bose Hall, Nehru Hall and Patel hall are in not usable condition. Ambedkar Hall, Gandhi Hall and Tagore Hall are under Renovation.              Visweswaraiah Hall is used as faculty rooms for adhoc faculty.2. In faculty information tables distinction for CAS and Direct selection is not shown.3. In the revenue table under income column against UGC nonplan grants are given, against DEC plan grants are given and against other CGD Research Schemes     are given.4. In the list of foreign students, the data is only for admissions into first year. In second year out of 127 students Biotech1, chem-9, civil 23, com. sci 27, electrical 20,         ECE 23, Mech 23 and metallurgy 1. In the third year out of 149, Biotech 2, Chem 32, civil 13, CSE 30, EEE 25, ECE 23, Mech 23, MME 1. In the fourth year, out of    128, civil 44, che 11, CSE 23, EEE 16, ECE 21, Mech 12 and Metallurgy 15. Our Institution is Accredited by NBA (Whashington Accord) for 5 years for all UG courses except  Biotech for accreditation is done for two years. Out of 22 M.Tech courses except 7 all others are accredited for 5 years. For these 7 courses accreditation is due. It may be done during March - May 2016. ","18.0000099999999996","79.5800100000000015","","","false","false","true","true","506004","false","0","false","","false"
"0681","Station Road","harrawala","9.99300000000000033","Dehradun","5260.90999999999985","060","false","true","true","true","R","9","0","Ayurveda","05","www.uau.ac.in","2009","2009","202557","53272","02","false","true","true","false","true","9","UTTARAKHAND AYURVED UNIVERSITY","2015","198110","198097","198093","","30.2590010000000014","78.094500999999994","","","false","false","false","false","248001","false","0","false","","false"
"0003","Nagarjunanagar-522510","Guntur","298.625999999999976","Guntur","45000","548","false","false","true","true","R","7","1","","28","www.anu.ac.in","1976","1980","202591","53281","02","true","false","true","false","true","","Acharya Nagarjuna University, Guntur","2015","198144","198131","198127","","","","109546","","true","false","false","false","522601","false","0","false","","true"
"0094","Koni-Birkona Road, Birkona, Bilaspur","Village- Birkona","70","Bilaspur","","406","false","true","false","false","R","0","4","STATE OPEN UNIVERSITY","22","www.pssou.ac.in","2005","2005","202628","","10","true","false","false","false","false","9","Pt. Sundarlal Sharma (Open) University, Bilaspur","2015","198181","198168","198164","Exam Results are Previous year Data","","","","","false","false","false","false","495009","false","0","false","","false"
"0395","IIT Jodhpur","Old Residency Road","851","Jodhpur","0","113","false","false","true","true","U","2","0","","08","www.iitj.ac.in","2008","","202637","53296","07","false","true","false","true","true","","Indian Institute of Technology, Jodhpur","2015","198190","198177","198173","","26.2808099999999989","73.0608100000000036","109571","","true","false","false","false","324011","false","0","true","6131","false"
"0553","P.O.-IPE,","Kaulagarh Road,","490","Dehradun","20533.7700000000004","060","false","true","true","true","U","5","0","Forestry & Allied Subjects","05","www.icfre.fri.gov.in","1991","1991","181800","47949","04","false","true","true","false","false","9","Forest Research Institute, Dehradun","2015","177353","177340","177336","","30.0111699999999999","78.0131899999999945","96817","","true","false","false","true","248195","false","0","true","6132","false"
"0499","BBD City","Faizabad Road","68.2000000000000028","Lucknow","100339","157","false","false","false","true","U","9","0","","09","www.bbdu.ac.in","2010","2011","202976","","03","false","true","false","false","false","","Babu Banarsi Das University, Lucknow","2015","198529","198516","198512","","26.0000099999999996","80.0000100000000032","109775","","true","false","false","true","226028","false","0","false","","true"
"0237","National Institute of Technology Karnataka, Surathkal","Srinivasnagar","295.350000000000023","Mangalore","223500","575","false","true","true","true","U","16","0","","29","http://www.nitk.ac.in","1960","2002","202983","53363","07","false","false","true","false","false","4","National Institute of Technology, Karnataka","2015","198536","198523","198519","Institute has got Accreditation of its 9 B.Tech Programmes all for maximum period of 5 years through National Board of Accreditation.","13.0092309999999998","74.7936669999999992","109780","","true","false","true","true","575025","false","0","true","6140","true"
"0202","Mesra,Rachi","","776.899999999999977","Ranchi","232227","364","false","true","true","true","R","14","0","","20","www.bitmesra.ac.in","1955","1986","192076","50732","06","false","false","true","true","false","4","Birla Institute of Technology, Ranchi","2015","187629","187616","187612","","23.2560099999999998","85.2580300000000051","103155","","true","false","false","false","835215","true","2","true","6156","true"
"0189","National Institute of Technology, Hamirpur","","170.680000000000007","Hamirpur","447157","028","false","true","true","true","U","9","0","","02","www.nith.ac.in","1986","2002","203325","53423","07","false","false","true","false","false","4","National Institute of Technology, Hamirpur","2015","198878","198865","198861","1) Intake of Phd. is not fixed.","31.7068100000000008","76.5264099999999985","109994","","true","false","true","true","177005","false","0","false","","false"
"0532","Nehru Gram Bharati Vishwavidyalaya (Deemed to be University)","Kotwa-Jamunipur, Dubawal, Allahabad/ Correspondence Address : G.T. Road, Hanumanganj, Allahabad","57.6700000000000017","Allahabad","16499.7599999999984","175","false","false","true","true","R","1","0","","09","www.ngbu.edu.in , www.nehrugrambharati.org.in","1996","2008","203442","53443","06","false","true","true","false","false","","Nehru Gram Bharati Vishwavidyalaya,  Allahabad","2015","198995","198982","198978","The above data shows the factual position. In subsequent years the position has changed and improved. Further details will be furnished as and when required.","25.3780549999999998","81.9997010000000017","110050","","true","false","true","false","221505","false","0","true","6165","false"
"0055","National Institute of Technology, Silchar","N IT, Silchar-10","540","Silchar - 788 010","138815","316","false","true","true","true","R","12","0","","18","www.nits.ac.in","1967","2002","203515","53457","07","false","false","true","false","false","4","National Institute of Technology, Silchar","2015","199068","199055","199051","This is the data of NIT Silchar for the year 2015-16.","24.7581625999999986","92.7928447999999975","110100","","true","false","true","true","788010","false","0","true","6168","true"
"0392","BANDARSINDRI","NATIONAL HIGHWAY 8","518","KISHANGARH","66950.8300000000017","119","false","false","false","true","R","6","0","","08","www.curaj.ac.in","2009","2009","203535","","01","false","false","true","true","false","","Central University of Rajasthan, Jaipur","2015","199088","199075","199071","","26.5870010000000008","74.8564099999999968","","","false","false","false","true","305817","false","0","true","6169","true"
"0064","Kanpa Road, Bihta","","500","Patna","116815.399999999994","230","false","false","true","true","U","2","0","","10","http://www.iitp.ac.in","2008","2008","203024","53372","07","false","false","true","false","false","","Indian Institute of Technology, Patna","2015","198577","198564","198560","N.A","","","109808","","true","false","false","false","801103","false","0","true","6170","true"
"0446","173, AGHARAM ROAD, SELAIYUR","","179.400000000000006","CHENNAI","508204.229999999981","604","false","false","true","true","R","18","0","","33","www.bharathuniv.ac.in","1984","2003","203658","53477","06","false","true","false","false","true","","Bharath Institute of Higher Education & Research","2015","199211","199198","199194","","","","","","false","false","true","false","600073","false","0","false","","false"
"0072","Ashok Raj Path","Patna","25","Patna","","230","false","true","false","true","U","7","0","","10","www.nitp.ac.in","2004","2007","203677","","07","false","false","true","false","false","4","National Institute of Technology, Patna","2015","199230","199217","199213","","25.6205889999999989","85.1718500000000063","","","false","false","true","false","800005","false","0","false","","true"
"0008","Ring Road, Gunadala","","","Vijayawada","","547","false","true","false","false","U","0","0","","28","http://ntruhs.ap.nic.in","1986","1986","203727","","02","false","false","false","false","true","2","Dr. N.T.R. University of Health Sciences, Vijaywada","2015","199280","199267","199263","","","","","","false","false","false","false","520007","false","0","false","","false"
"0748","Sector 36 , NRI Road , Sisyawas","Jagatpura","30.6999999999999993","Jaipur","21557.119999999999","110","false","false","true","true","R","2","0","","08","http://www.vgu.ac.in","2012","2013","203789","53502","03","false","true","false","false","false","","VIVEKANANDA GLOBAL UNIVERSITY","2015","199342","199329","199325","Fincancial data is UNAUDITED(income & expenditure) as closing will  be done in march 2016","26.8115069999999989","75.8922440000000051","","","false","false","false","false","303012","false","0","false","","false"
"0403","NARNADI","JHANWAR ROAD","40","JODHPUR","46718.8499999999985","113","false","false","true","true","R","2","0","","08","www.jodhpurnationaluniversity.com","2008","2008","203828","53507","03","false","true","false","false","false","","Jodhpur National University, Jodhpur","2015","199381","199368","199364","","26.2800100000000008","73.0200099999999992","","","false","false","false","false","342001","false","0","false","","true"
"0600","Kanke Pithoria Road","P.O.Bukuru","63.759999999999998","Ranchi","","364","false","true","false","true","U","2","0","","20","www.nusrlranchi.com","2010","2010","203954","","02","false","false","false","true","false","3","National University of Study & Research in Law, Ranchi","2015","199507","199494","199490","","23.4524289999999986","85.315211000000005","","","false","false","false","false","834006","false","0","false","","false"
"0605","'Handers Building', Adjacent to Rama Krishna Mission Charitable Dispensary,","Laitumkhrah Main Road, Lummawrie,","0.642700000000000049","Shillong","2601","298","false","true","false","true","U","1","0","","17","http://www.utm.ac.in","2011","2011","203970","","03","false","true","false","false","false","4","University of Technology & Management, Shillong","2015","199523","199510","199506","","25.5723599999999998","91.8997800000000069","","","false","false","false","false","793003","false","0","false","","true"
"0713","AcSIR Coordination Office, CSIR-Central Road Research Institute","CRRI P.O, Delhi-Mathura Road","","New Delhi","","603","false","false","false","false","U","0","0","","33","http://acsir.res.in","2011","2012","204160","","07","false","true","false","false","false","","ACADEMY OF SCIENTIFIC & INNOVATIVE RESEARCH","2015","199713","199700","199696","Specialized information about AcSIR:AcSIR, as mentioned above in the form, has been established by an Act of Parliament, Academy of Scientific and Innovative Research Act 2011. It operates through Hub and Spoke model with its Headquarters in Chennai and Coordination Office in New Delhi, while participating CSIR Laboratories and Units act as actual campuses of AcSIR. AcSIR has been brought in close relationship, through Act and a MoU, with Council of Scientific and Industrial Research (CSIR) to achieve economies of scale by utilization of scientific manpower as faculty members of AcSIR and facilities & infrastructure of CSIR to contribute in filling up the void of qualified researchers in India.CSIR Scientists who fulfill the criteria of AcSIR Faculty Guidelines are recognized as AcSIR faculty.Staff Information including Non-Teaching Staff (Block 1D)Teaching Staff CSIR Scientists who fulfill the criteria of AcSIR Faculty Guidelines are recognized as AcSIR faculty.Non-Teaching Staff: AcSIR does not have traditional classification of Group- A, B, C, D. As per section 33 (I) of AcSIR Act 2011, every employee of the Academy shall be appointed on contractual basis under a written contract.Financial Information (Block 1G) Grants: AcSIR does not draw any funds from the Consolidated Fund of India and is self-financed by way of Tuition Fee collected from the students enrolled in different programs of the AcademyInfrastructure (Block 1A: Item No. 11 & 12, Block 1H): As per section 5 (1) of AcSIR Act 2011, the Academy shall be provided or allowed to use the infrastructure and scientific manpower of the Council of Scientific and Industrial Research for teaching and research purposes for mutual benefit.Accreditation (Block 1I, Item No. 3): As AcSIR is established by an Act of Parliament and has been operationalized through the Gazette of notification, the Act has conferred upon it the power to award degrees. It does not require any further recognition to award degree.","","","","","false","false","false","true","110025","false","0","false","","false"
"0613","Langol, Near Shija Hospital","","341","Imphal","0","277","false","true","true","true","U","4","0","","14","www.nitmanipur.ac.in","2010","2010","204306","53607","07","false","true","false","false","false","4","National Institute of Technology Manipur","2015","199859","199846","199842","","24.7900010000000002","93.9000010000000032","110546","15933","true","true","false","false","795004","false","0","false","","true"
"0248","Gandhi Krishi Vignana Kendra","New Airport Road","1380","Bangalore","809371","572","false","true","true","true","U","5","0","","29","www.uasbangalore.edu.in","1963","1963","204378","53622","02","false","false","true","false","true","1","University of Agricultural Sciences, Bangalore","2015","199931","199918","199914","No separate establishment for Agricultural Engineering, Agricultural marketing and Post Graduate courses.","12.5800009999999993","77.350001000000006","110585","15938","true","true","true","true","560065","false","0","true","6192","true"
"0397","Village Madau, Post Bhankrota","Jaipuir","78","Jaipur","130000","110","false","true","true","true","R","3","0","","08","www.jrrsanskrituniversity.ac.in","1998","1998","204383","53625","02","false","false","true","false","false","15","Jagadguru Ramanandacharya Rajasthan Sanskrit University, Jaipur","2015","199936","199923","199919","","26.5600099999999983","75.4800099999999929","","","false","false","false","false","302026","false","0","false","","false"
"0544","NH 24, DELHI ROAD","MORADABAD","135","MORADABAD","392679","135","false","false","true","true","R","2","0","","09","www.tmu.ac.in","2008","2008","204438","53640","03","false","true","true","false","true","","Teerthanker Mahaveer University, Moradabad","2015","199991","199978","199974","","","","110622","","true","false","false","true","244001","false","0","false","","false"
"0068","Kameshwaranagar, Darbhanga, Bihar-846008","","200.449999999999989","Darbhanga","811192.369870080031","215","false","false","true","true","U","4","1","","10","www.lnmu.in","1972","1972","204570","53666","02","true","false","true","false","false","","Lalit Narayan Mithila University, Darbhanga","2015","200123","200110","200106","","","","","","false","false","true","false","846008","false","0","false","","false"
"0271","Dr. Harisingh Gour Vishwavidyalaya, Sagar","Gour Nagar","1318.26999999999998","Patharia Hills","301571.690000000002","427","false","true","true","true","R","6","1","3,6,7,8,9,10 & 11","23","www.dhsgsu.ac.in","1946","1946","204673","53688","01","true","true","false","true","false","9","Dr. Harisingh Gaur  Vishwavidyalaya, Sagar","2015","200226","200213","200209","","23.8300400000000003","78.7695300000000032","110756","15964","true","true","true","false","470003","false","0","true","6213","true"
"0081","Ayush and Health Science University of Chattisgarh,","Ayurvedic College Campus, In front of NIT, G.E. Road","0.800000000000000044","Raipur","2140","410","false","true","false","false","U","0","0","","22","http:/www.cghealthuniv.com","2008","2008","204738","","02","false","false","false","false","true","2","Ayush and Health Science University of Chattisgarh, Raipur","2015","200291","200278","200274","No","","","","","false","false","false","false","492010","false","0","false","","false"
"0464","Abishekapatti, Tirunelveli - 627 012.","","843.289999999999964","TamilNadu","155804","628","false","false","false","true","R","2","1","","33","www.msuniv.ac.in","1990","1990","162848","","02","true","false","true","false","false","","Manonmaniam Sundaranar University, Tirunelveli","2015","158402","158389","158385","","","","110904","15973","true","true","false","false","627012","false","0","false","","false"
"0214","Smt Bangaramma Sajjan Campus","Solapur Road","45","Bijapur 586 103","63982.3000000000029","557","false","true","true","true","U","9","0","","29","www.bldeuniversity.org","1986","2008","204973","53749","06","false","true","true","false","true","2","B.L.D.E. University,  Bijapur","2015","200526","200513","200509","","16.8098132000000007","75.6999385999999959","","","false","false","true","false","586103","false","0","false","","false"
"0391","VIDYA VIHAR","","709","PILANI","587745","103","false","false","true","true","R","29","0","","08","www.bits-pilani.ac.in","1964","1964","204984","53751","06","false","false","true","false","false","","Birla Institute of Technology & Sciences, Pilani","2015","200537","200524","200520","BIRLA INSTITUTE OF TECHNOLOGY AND SCIENCE (BITS) , PILANI  is a Deemed to be university and has 4 campuses , of which 3 campuses are in India at Pilani, Goa and Hyderabad and the fourth campus is in Dubai. As suggested in the the DCF-I form guidlines the consolidated data of three Indian campuses is given in the DCF-I form as on September 2015.The Institute does not maintain any records of SC/ST/OBC/etc. or religion for its students , teaching and non-teaching staff.","28.3700009999999985","76.600001000000006","","","false","false","true","true","333031","true","1","false","","false"
"0815","Jamuguri","Rowriah","30","Jorhat","4700","312","true","false","false","true","R","1","0","","18","www.awu.ac.in","2013","2014","205162","","02","false","false","true","false","false","","ASSAM WOMENS UNIVERSITY","2015","200715","200702","200698","Assam Women's University, Jorhat, Assam has been established by an act XXII of 2013 of State Legislature of Assam as a State University vide Notification LGL. 149/2011/92 dated 21.08.2013 and is empowered to award degrees as specified by the UGC under section 22 of the UGC Act 1956 through its own departments, its constituent colleges and/or through its affiliated colleges in regular mode with the approval of concerned statutory bodies/councils, wherever required. Since only two years has been passed from its year of establishment, therefore various tasks regarding infrastructure and UGC approval are still under processed.","26.5000099999999996","94.0000100000000032","","","false","false","false","true","785004","false","0","false","","false"
"0817","IKDRC-ITS Premises,","Civil Hospital Campus, Asarwa,","2.33000000000000007","Ahmedabad","16885","474","false","true","false","false","U","0","0","","24","","2015","2015","205225","","02","false","true","false","false","true","2","GUJARAT UNIVERSITY OF TRANSPLANTATION SCIENCES","2015","200778","200765","200761","","23.0502870000000009","72.6016879999999958","","","false","false","false","false","380016","false","0","false","","false"
"0043","Vadlamudi Village","Chebrolu Mandal","42.0600000000000023","Guntur","117447","548","false","true","false","true","R","2","0","","28","www.vignanuniversity.org","1997","2009","205523","","06","false","true","false","false","true","4","Vignan's Foundation of Science, Technology & Research, Guntur","2015","201076","201063","201059","","","","","","false","false","true","true","522213","false","0","false","","true"
"0431","5th Mile, Tadong","East Sikkim","76.0400000000000063","Gangtok","172526","244","false","true","true","false","U","0","0","Technical/Medical","11","www.smu.edu.in","1995","1995","205609","53878","03","false","true","false","false","true","9","Sikkim Manipal University, Gangtok","2015","201162","201149","201145","","27.3389355999999992","88.6065035000000023","","","false","false","false","false","737102","false","0","false","","true"
"0381","Punjab Agricultural University, Ludhiana","141004","1510","Ludhiana","","041","false","true","true","true","U","8","0","","03","www.pau.edu","1962","1962","205832","53927","02","false","true","true","false","true","1","Punjab Agricultural University, Ludhiana","2015","201385","201372","201368","","","","111429","16031","true","true","false","true","141004","false","0","true","6241","true"
"0685","KASHMERE GATE","","10.5999999999999996","DELHI","27795","095","true","true","false","true","U","2","0","","07","www.igit.ac.in","2013","2013","206205","","02","false","true","false","false","false","4","INDIRA GANDHI DELHI TECHNICAL UNIVERSITY FOR WOMEN","2015","201758","201745","201741","","28.6677399999999984","77.2282009999999985","","","false","false","false","false","110006","false","0","false","","true"
"0745","C/o FRLHT, #74/2, Jarakabande Kaval,","Post Attur via Yelahanka, Bangalore","17","Bangalore","16570.5999999999985","572","false","true","false","true","U","1","0","Transdisciplinary Research","29","tdu.edu.in","2013","2013","206423","","03","false","false","false","true","false","9","THE INSTITUTE OF TRANS-DISCIPLINARY HEALTH SCIENCES AND TECHNOLOGY","2015","201976","201963","201959","","13.1229589999999998","77.5497759999999943","","","false","false","false","false","560064","false","0","false","","false"
"0417","Beechwal","Sriganganagar Road","","Bikaner","","101","false","true","true","true","U","10","0","","08","www.raubikaner.org","1987","1987","206492","54057","02","false","true","false","false","true","1","Rajasthan Agricultural University, Bikaner","2015","202045","202032","202028","","","","111784","","true","false","true","false","334006","false","0","true","6266","true"
"0811","Dabwali Road","Dabwali Road","146","Bathinda","59003","046","false","true","true","true","U","7","0","","03","www.mrsstu.ac.in","1989","2015","206502","54061","02","false","true","false","false","true","4","MAHARAJA RANJIT SINGH STATE TECHNICAL UNIVERSITY","2015","202055","202042","202038","","30.500001000000001","70.0100010000000026","111788","","true","false","false","false","151001","false","0","false","","false"
"0796","JIS College of Engineering Campus","Block-A, Phase-III","","Kalyani","","336","false","false","false","false","U","0","0","","19","http://www.iiitkalyani.edu.in","2014","","206536","","19","false","false","true","false","false","","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY, KALYANI","2015","202089","202076","202072","","","","","","false","false","false","false","741235","false","0","false","","false"
"0421","Bijey Bhawan Palace Complex,","Near Deendayal Upadhyay Circle,","16345.6800000000003","Bikaner","78562.2100000000064","101","false","true","true","false","U","0","0","","08","www.rajuvas.org","2010","2010","189997","50232","02","false","true","false","false","true","5","Rajasthan University of Veterinary and Animal Sciences, Bikaner","2015","185550","185537","185533","","28.0198900000000002","73.3175509999999946","","","false","false","false","false","334001","false","0","false","","false"
"0816","Village Sunderpura,","Chandwaji, Dist. jaipur","0","jaipur","0","110","true","false","true","true","U","2","0","","08","www.pratap.edu.in","2011","2011","206653","54100","03","false","true","false","false","true","","PRATAP UNIVERSITY","2015","202206","202193","202189","","","","111858","","true","false","false","false","303104","false","0","false","","false"
"0688","village: Sijua, Patrapada","Post: Dumduma","91.4650000000000034","Bhubaneswar","42229","386","false","true","true","true","U","4","0","","21","www.aiimsbhubaneswar.edu.in","2012","2012","206921","54155","07","false","true","false","false","false","2","ALL INDIA INSTITUTE OF MEDICAL SCIENCES, BHUBANESWAR","2015","202474","202461","202457","This is a new Institute of National Importance, under the Ministry of Health and Family Welfare, Govt. of India.The Institute started in 2012 with 50 seats for MBBS. From 2013, the MBBS seats were increased to 100, and 60 BSc Nursing students were also admitted.All the students are staying in hostels in campus.This is a stand alone University, where the Director is the Vice Chancellor.There are no distance programs running here.There are no post Graduation courses running here.","20.2318280000000001","85.7747099999999989","112008","","true","false","true","false","751019","false","0","false","","true"
"0619","Bijni Complex","Laitumkhrah","200","Shillong","0","298","false","true","true","true","R","7","0","","17","www.nitm.ac.in","2010","2010","206929","54158","07","false","false","true","false","true","4","National Institute of Technology Meghalaya","2015","202482","202469","202465","","25.5737640000000006","91.8941669999999959","112014","16092","true","true","false","true","793003","false","0","false","","false"
"0530","Motilal Nehru National Institute of Technology, Teliarganj","Allahabad - 211004","185.52000000000001","Allahabad","192258.899999999994","175","false","false","true","true","U","12","0","","09","www.mnnit.ac.in","1961","2007","206941","54163","07","false","false","true","false","false","","Motilal Nehru National Institute of Technology, Allahabad","2015","202494","202481","202477","1. Students Enrollment - Minority data: Muslim (37), Jain (37), Buddhist (9), Punjabi (0), Sikh (4), Christian (6), Parsi (0)2. For Contractual Non-Teaching Staff - Data for Group B and C is given under Group B. Sanctioned strength is not applicable and hence given as zero3. For PhD- Maximum Number of years is given as Course Duration. Category wise data not provided. PhD intake strength is total 82 (for all 14 departments)4. Intake Capacity in IH-B Block is 36 Flats. and in Bachelor Flats is 4 Flats.5. Data for Part time courses - Provided only for currently running courses.6. Examination Results for Software Engineering Part time course: Total Appeared (Female)-22(5). Total Passed (Female)-22(5). Total with above 60 percent (Female)-22(5).","","","112022","16095","true","true","false","true","211004","false","0","true","6285","false"
"0185","V.P.O. Bathu,","Tehsil Haroli, Distt. Una, Himachal Pradesh","13.625","","16173","029","false","false","false","true","R","2","0","","02","www.iiuedu.in","2009","2010","207031","","03","false","true","false","false","false","","Indus International University, Bathu, Una","2015","202584","202571","202567","As per the information provided by university administration.","31.3241300000000003","76.2720099999999945","","","false","false","false","false","174301","false","0","false","","false"
"0276","Vidya Vihar, Post-R.K. Puri, City Center,","Gwalior","210","Gwalior","79449.9799999999959","421","false","false","true","true","U","4","1","","23","www.jiwaji.edu","1964","1964","212335","55332","02","true","true","true","false","true","","Jiwaji University, Gwalior","2015","207888","207875","207871","","10.2345672000000008","68.2345677999999936","114671","","true","false","true","false","474011","false","0","false","","false"
"0041","EFL-U Hyderabad 500007","","33","Hyderabad","26236","536","false","true","true","true","U","5","1","","36","www.efluniversity.ac.in","1958","2007","212484","55368","01","true","false","false","true","false","12","The English and Foreign Languages University, Hyderabad","2015","208037","208024","208020","","","","","","false","false","true","true","500007","false","0","false","","false"
"0611","NH-24, Venkateshwara Nagar","Near Rajabpur,","54","Gajraula","32","137","false","false","true","true","R","4","0","","09","www.svu.edu.in","2011","2011","207033","54180","03","false","true","false","false","false","","Sri Venkateshwara University, Gajraula, J.P Nagar","2015","202586","202573","202569","The Pharmacy courses were started after obtaining approval from Pharmacy Council of India. Whereas the Nursing Programmes were started after the approval of Indian Nursing Council. We propose to start M.Pharm programme under school of Pharmaceutical Science and Post Basic B.Sc Nursing and ANM programme in School of Nursing after approval from concerned Councils.","28.9044300000000014","78.467528999999999","","","false","false","false","false","244236","false","0","false","","false"
"0420","Sector-18, Kumbha Marg, Pratap Nagar, Sanganer,","Tonk Road,","","Jaipur","","110","false","true","false","false","U","0","0","","08","www.ruhsraj.org","2005","2005","207059","","02","false","false","false","false","true","2","Rajasthan University of Health Sciences, Jaipur","2015","202612","202599","202595","","26.8016581999999985","75.8288826","","","false","false","false","false","302033","false","0","false","","false"
"0062","BIT Patna Campus","PO: B. V. College","0","Patna","0","230","false","false","false","true","U","6","0","","10","www.cub.ac.in","2009","2009","207224","","01","false","false","true","false","false","","Central University of South Bihar, Patna","2015","202777","202764","202760","","","","","","false","false","false","false","800014","false","0","false","","true"
"0414","NH-65, Nagaur Road, Mandor","","50","Jodhpur","28500","113","false","true","true","true","U","11","1","","08","www.nlujodhpur.ac.in","1999","2000","207238","54227","02","true","true","false","false","false","3","National Law University, Jodhpur","2015","202791","202778","202774","National Law University, Jodhpur runs five year integrated courses awarding, BA, LL.B. (Hons.) BBA, LL.B. (Hons.) and B.Sc., LL.B. (Hons.). The stream wise distribution of students is not reflected in the above said proforma. In the undergraduate course, 15 students have been enrolled under NRI quota for the past two years. The information above provided does not have any head for NRI category.There are also five specializations in LL.M. Programme, namely, Corporate Laws, Intellectual Property Rights, International Trade Law, Banking and Finance, Cyber Law & Cyber Security, which is not reflected in the proforma. For the past two years, there has been no enrolment in the Distance Education Programme. We have only been clearing the backlog of students already enrolled.","26.2800009999999986","73.0200099999999992","","","false","false","false","false","342304","false","0","false","","false"
"0651","ACADEMIC CAMPUS, OLD VIDHANSABHA, MINTO HALL","INFRONT OF RAJBHAWAN, BHOPAL","","BHOPAL","","444","false","false","false","false","U","0","0","","23","www.abvhv.org","","2011","207256","","02","false","true","false","true","false","","ATAL BIHARI VAJPAYEE HINDI VISHWAVIDYALAYA","2015","202809","202796","202792","","","","","","false","false","false","false","462003","false","0","false","","false"
