"statecode","name","id","statebodyid","survey_year"
"33","CHRISTIAN TEACHER TRAINING INSTITUTE PERAMBALUR","7817","4","2015"
"33","CHRISTIAN TEACHER TRAINING INSTITUTE VELLORE","7818","4","2015"
"33","CHURCH PARK ANGLO INDIAN TEACHER TRAINING SCHOOL ANNA SALAI CHENNAI","7820","4","2015"
"33","CLAUDINE SCHOOL OF NURSING DINDIGUL","5230","3","2015"
"33","COIMBATORE AERONAUTICAL COLLEGE COIMBATORE","8946","5","2015"
"33","CONCORDIA TEACHER TRAINING INSTITUTE AMBUR VELLORE","7822","4","2015"
"33","SCHOOL OF NURSING, BETHESDA HOSPITAL VELLORE","5217","3","2015"
"33","CHRISTIAN FELLOWSHIP HOSPITAL, ODDANCHATRAM, DINDIGUL","5228","3","2015"
"33","CSI MISSION GENERAL HOSPITAL, TIRUCHIRAPPALLI","5225","3","2015"
"33","SCHOOL OF NURSING, CSI RAINY MULTISPECIALITY HOSPITAL, CHENNAI","5224","3","2015"
"33","DEVAMATHA SCHOOL OF NURSING NILGIRI","5235","3","2015"
"33","DEVAN TEACHER TRAINING INSTITUTE VELLORE","7831","4","2015"
"33","DEVARAJAN TEACHER TRAINING INSTITUTE NAGAPATTINAM","7832","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION & TRAINING KANCHEEPURAM","7835","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION & TRAINING NAGAPATTINAM","7836","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION & TRAINING SALEM","7838","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION & TRAINING THENI","7839","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION & TRAINING THIRUVARUR","7840","4","2015"
"33","D N V SCHOOL OF NURSING DHARMAPURI","5232","3","2015"
"33","D.V.C.TEACHER TRAINING INSTITUTE CUDDALORE","7826","4","2015"
"33","D.V.D. TEACHER TRAINING INSTITUTE KANYAKUMARI","7827","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING ADUTHURAI THANJAVUR","7843","4","2015"
"33","DON BOSCO POLYTECHNIC COLLEGE KAZHIAPPANALLUR","2774","2","2015"
"33","DON BOSCO POLYTECHNIC COLLEGE THIRUKAZHUKUNDRAM","2775","2","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING COIMBATORE","7844","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING DINDIGUL","7845","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING KALAYARKOIL SIVAGANGAI","7846","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING KANYAKUMARI","7847","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING KEELAPALUVUR PERAMBALUR","7848","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING KILPENNATHUR THIRUVANNAMALAI","7849","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOTAGIRI NILGIRIS","7850","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING KRISHNAGIRI","7851","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING MACHUVADI PUDUKOTTAI","7852","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING MANJUR RAMANATHAPURAM","7853","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING MAYANUR KARUR","7854","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING TIRUR THIRUVALLUR","7862","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING T.KALLUPATTI MADURAI","7861","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING TRIPLICANE CHENNAI","7863","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING VADALUR CUDDALORE","7864","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING VANARAMUTTI TUTICORIN","7865","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION AND TRAINING VIRUDHUNAGAR","7866","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION & TRAINING TIRUCHIRAPALLI","7841","4","2015"
"33","DISTRICT INSTITUTE OF EDUCATION & TRAINING VILLUPURAM","7842","4","2015"
"33","DON BOSCO TEACHER TRAINING INSTITUTE ERODE","7867","4","2015"
"33","DR ALVA PARAMEDICAL EDUCATIONAL INSTITUTE COIMBATORE","5238","3","2015"
"33","DR MARIA ASCHHOFF SCHOOL OF NURSING TIRUVANNAMALAI","5240","3","2015"
"33","DR M S UDAYAMURTHY TEACHER TRAINING INSTITUTE TIRUCHIRAPALLI","7870","4","2015"
"34","DR B R AMBEDKAR POLYTECHNIC COLLEGE, YANAM","2776","2","2015"
"33","ELUMALAI POLYTECHNIC COLLEGE KOLIYANUR","2781","2","2015"
"33","EXCEL POLYTECHNIC COLLEGE PALLAKKAPALAYAM","2787","2","2015"
"33","ELUMALAIYAN POLYTECHNIC COLLEGE KOLLUMANGUDI","2782","2","2015"
"33","EIT POLYTECHNIC COLLEGE SALANGAPALAYAM","2780","2","2015"
"33","DR. M.G.R POLYTECHNIC COLLEGE IRUMBEDU","2778","2","2015"
"33","DUSI POLYTECHNIC COLLEGE DUSI VILLAGE - POST","2779","2","2015"
"33","EMPEE IHMCT -","2783","2","2015"
"33","ERODE INSTITUTE OF CHEMICAL TECHNOLOGY POLYTECHNIC COLLEGE NADUPATTI","2785","2","2015"
"33","ERODE KONGU COLLEGE OF POLYTECHNIC CHENNIMALAI","2786","2","2015"
"33","ER PERUMAL MANIMEKALAI POLYTECHNIC COLLEGE SHOOLAGIRI","2784","2","2015"
"33","F X POLYTECHNIC COLLEGE THARUVAI","2788","2","2015"
"33","DR. RADHAKRISHNAN TEACHER TRAINING INSTITUTE VILLUPURAM","7877","4","2015"
"33","DR RADHAKRISHNA TEACHER TRAINING INSTITUTE VELLORE","7874","4","2015"
"33","DR THANGAMMA SCHOOL OF NURSING VELLORE","5241","3","2015"
"33","DR.VELLASWAMY NADAR TEACHER TRAINING SCHOOL THANJAVUR","7882","4","2015"
"33","EMMANUEL EACHER TRAINING INSTITUTE TIRUCHIRAPALLI","7886","4","2015"
"33","EVVA MEMORIAL TEACHER TRAINING INSTITUTE COIMBATORE","7887","4","2015"
"33","EXCEL SCHOOL OF NURSING TIRUNELVELI","5246","3","2015"
"33","EZHIL TEACHER TRAINING INSTITUTE SALEM","7888","4","2015"
"33","FATIMA TEACHER TRAINING INSTITUTE RAMANATHAPURAM","7890","4","2015"
"33","FLORENCE NIGHTINGALE SCHOOL OF NURSING TIRUVANNAMALAI","5247","3","2015"
"33","SCHOOL OF NURSING, DEEPAVI INSTITUTE OF MEDICAL TECHNOLOGY TRAINING CENTRE, ERODE","5233","3","2015"
"33","DR JEYASEKHARAN MEDICAL TRUST, SCHOOL OF NURSING, KANYAKUMARI","5239","3","2015"
"33","SCHOOL OF NURSING, DURGABAI DESHMUKH GENERAL HOSPITAL & RESEARCH CENTRE, CHENNAI","5243","3","2015"
"33","SCHOOL OF NURSING, EX-MINISTER K. RAJARAM NAIDU PARA MEDICAL INSTITUTITONS, MADURAI","5245","3","2015"
"33","D M & R TEACHER TRAINING INSTITUTE, TIRUMANGALAM","7825","4","2015"
"33","GANGAA POLYTECHNIC COLLEGE KANAKAGIRI","2792","2","2015"
"33","GANDHI POLYTECHNIC COLLEGE VINNAPPALLI","2791","2","2015"
"33","GMS MAVMM POLYTECHNIC COLLEGE NAICKEN PATTI","2793","2","2015"
"33","GOVERNMENT POLYTECHNIC COLLEGE COIMBATORE","2795","2","2015"
"33","GOVERNMENT POLYTECHNIC COLLEGE KATTINAYANAPPALLI","2797","2","2015"
"33","GOVERNMENT POLYTECHNIC COLLEGE NAGERCOIL","2798","2","2015"
"33","GOVERNMENT POLYTECHNIC COLLEGE OORVANI","2799","2","2015"
"33","GOVERNMENT POLYTECHNIC COLLEGE PURASAWALKAM OTTERI","2800","2","2015"
"33","GNANAM TEACHER TRAINING INSTITUTE TIRUCHIRAPALLI","7895","4","2015"
"33","GNANODAYA TEACHER TRAINING INSTITUTE ST.THOMAS MOUNT CHENNAI","7896","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE FOR BOYS JOHILPATTI VIRUDHUNAGAR","7900","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE FOR WOMEN CHINNADHARAPURA KARUR","7901","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE FOR WOMEN COIMBATORE","7902","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE FOR WOMEN RANIPET VELLORE","7903","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE FOR WOMEN ROYAPETTAH CHENNAI","7904","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE FOR WOMEN THANJAVUR","7905","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE GANGAVALLI SALEM","7906","4","2015"
"33","GOVERNMENT TEACHER TRAINING INSTITUTE SAMUGARAENGAPURAM TIRUNELVELI","7907","4","2015"
"33","G.R.DAMODARAN TECHER TRAINING INSTITUTE COIMBATORE","7893","4","2015"
"33","GOVERNMENT POLYTECHNIC COLLEGE THOOTHUKUDI","2801","2","2015"
"33","GOVT POLYTECHNIC COLLEGE FOR WOMEN -MADAKKULAM","2805","2","2015"
"33","GOVT POLYTECHNIC COLLEGE FOR WOMEN -COIMBATORE","2804","2","2015"
"33","GURU RAAGAVINDRA POLYTECHNIC COLLEGE VEPPOOR VILLAGE","2809","2","2015"
"33","HAJI SHEIK ISMAIL POLYTECHNIC COLLEGE KEEZHAIYUR","2810","2","2015"
"33","HINDUSTAN INSTITUTE OF ENGINEERING TECHNOLOGY ALANDUR","2811","2","2015"
"33","IMAYAM POLYTECHNIC COLLEGE KANNANUR","2812","2","2015"
"33","GOVT.SERVICE HOME TAMBARAM TAMBARAM SANIT CHENNAI","7908","4","2015"
"33","GRACE TEACHER TRAINING INSTITUTE ANDAVASI THIRUVANNAMALAI","7909","4","2015"
"33","GRACE TEACHER TRAINING INSTITUTE KALIAKKAVILAI KANYAKUMARI","7910","4","2015"
"33","HAJI S.M.S. SHAIK JALALUDEEN TEACHER TRAINING INSTITUTE THANJAVUR","7911","4","2015"
"33","HINDUSTAN INSTITUTE OF ENGINEERING TECHNOLOGY CHENNAI","8947","5","2015"
"33","HOLY ANGELS TEACHER TRAINING INSTITUTE FOR WOMEN JADAYAMPALAYAM METTUPALAYAM COIMBATORE","7914","4","2015"
"33","IMMACULATE SCHOOL OF NURSING SIVGANGAI","5264","3","2015"
"33","INDHIRA GANDHI TEACHER TRAINING INSTITUTE INDHIRA GANDHI MEMORIAL MATRIC","7919","4","2015"
"33","INDIAN INSTITUTE OF PACKAGING, CHENNAI","8949","5","2015"
"33","INDIRA TEACHERS TRAINING INSTITUTE THIRUVALLUR","7920","4","2015"
"33","I R T SCHOOL OF NURSING ERODE","5263","3","2015"
"33","INDRA GANESAN TEACHER TRAINING INSTITUE TIRUCHIRAPALLI","7921","4","2015"
"33","INSTRULAB INSTITUTE OF AVIATION TECHNOLOGY CHENNAI","8950","5","2015"
"33","JAI RUPA TEACHER TRAINING INSTITUTE TIRUPPUR","7936","4","2015"
"33","J.J. POLYTECHNIC COLLEGE AMMAPETTAI","2824","2","2015"
"33","INFANT JESUS POLYTECHNIC COLLEGE K KALLIKUDI","2814","2","2015"
"33","INSTITUTE OF LEATHER TECHNOLOGY -","2817","2","2015"
"33","IRT POLYTECHINC COLLEGE BARGUR BALLINAYANAPALLI","2821","2","2015"
"33","IRT POLYTECHNIC COLLEGE -MUNNEERPALLAM","2822","2","2015"
"33","IRT POLYTECHNIC COLLEGE NEMILICHERY","2823","2","2015"
"33","J.A.S TEACHER TRAINING INSTITUTE CHINNA VADAMPATTI","7928","4","2015"
"33","J C T TEACHER TRAINING INSTITUTE SHANTHI NAGAR HOSUR","7922","4","2015"
"33","J J TEACHER TRAINING INSTITUTE J J NAGAR SIVAPURAM NAMASAMUDRAM","7923","4","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, KANCHEEPURAM","5261","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, THE NILGIRIS","5257","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT HEADQUARTERS HOSPITAL, VIRUDHUNAGAR","5258","3","2015"
"33","SCHOOL OF NURSING, GOVERNMENT VELLORE MEDICAL COLLEGE HOSPITAL, VELLORE","5260","3","2015"
"33","J K TEACHER TRAINING INSTITUTE KUNNAKURUMBI ARANTHANGI","7926","4","2015"
"33","GREAT LAKES INSTITUTE OF MANAGEMENT","327","7","2015"
"33","INDIAN INSTITUTE OF MANAGEMENT, TIRUCHIRAPALLI","8948","5","2015"
"33","JAYAM SCHOOL OF NURSING THANJAVUR","5268","3","2015"
"33","JAYAM TEACHER TRAINING INSTITUTE KILPENNATHUR","7948","4","2015"
"33","JAYARAM POLYTECHNIC COLLEGE KARATTAMPATTY-PAGALAVADI","2828","2","2015"
"33","JAYAM POLYTECHNIC COLLEGE NALLANUR","2826","2","2015"
"33","JAYA POLYTECHNIC COLLEGE -NADUKUTHAGAI","2825","2","2015"
"33","JAYANTHI PADMANABA TEACHER TRAINING INSTITUTE SRISUSHNAM","7949","4","2015"
"33","JAYANTHI TEACHER TRAINING INSTITUTE TIRUPUR","7951","4","2015"
"33","JAYASHANTHI TEACHER TRAINING INSTITUTE BHAVANI","7952","4","2015"
"33","JEEVAN TEACHER TRAINING INSTITUTE MANAPPARI","7957","4","2015"
"33","JESI ADAM TEACHER TRAINING INSTITUTE ANNAMANGALAM","7961","4","2015"
"33","JESUS CHRIST TEACHER TRAINING INSTITUTE PIDAMANERI","7962","4","2015"
"33","JOHN TEACHER TRAINING INSTITUTE KULITALAI","7965","4","2015"
"33","JOSEPH CHELLAMUTHU TEACHER TRAINING INSTITUTE KEERAMBUR","7966","4","2015"
"33","K S RENGASAMY INSTITUTE OF TECHNOLOGY THOKKAVADI","2835","2","2015"
"33","K S R POLYTECHNIC COLLEGE THOKKAVADI","2834","2","2015"
"33","KALAIVANAR N S K POLYTECHNIC COLLEGE CHENBAGARAMANPUTHOOR","2838","2","2015"
"33","KAMARAJ POLYTECHNIC COLLEGE NEENDAKARAI-A","2839","2","2015"
"33","K.K.S.MANI POLYTECHNIC COLLEGE VALLAM","2836","2","2015"
"33","K L NAGASAMY MEMORIAL POLYTECHNIC COLLEGE VIRAGANOOR POST","2833","2","2015"
"33","K.M.G. POLYTECHNIC COLLEGE ANGALA KURICHI","2837","2","2015"
"33","KALAI BHARATHI TEACHER TRAINING INSTITUTION SHOLINGHUR","7987","4","2015"
"33","JPKM, SCHOOL OF NURSING, VELLORE","5267","3","2015"
"33","KALIMAHAL TEACHER TRAINING INSTITUTE FOR WOMAN SEMBANARKOIL THARANGAMBADI","7993","4","2015"
"09","CM COLLEGE OF EDUCATION","15213","4","2015"
"33","K.K.S . MANI TEACHER TRAINING INSTITUTE KANNAMANGALAM VELLORE","7975","4","2015"
"33","KONGUNADU POLYTECHNIC COLLEGE THOLURPATTI","2845","2","2015"
"33","KONGU POLYTECHNIC COLLEGE PERUNDURAI","2844","2","2015"
"33","KAMARAJ SECONDARY GRADE TEACHER TRAINING INSTITUTE KALASAPAKKAM POLUR","7997","4","2015"
"33","KANCHI SHRI KAMATCHI AMMAN TEACHERS TRAINING INSTITUTE MANGAI KOOT ROAD","7998","4","2015"
"33","KANIKAI MATHA TEACHER TRAINING INSTITUTE NARASINGAPURAM POST KONDARASAMPALAYAM DHARAPURAM","7999","4","2015"
"33","KARIGIRI SCHOOL OF NURSING VELLORE","5274","3","2015"
"33","KARTHIKEYAN TEACHER TRAINING INSTITUTE ANTHANAPETTAI","8003","4","2015"
"33","KASTURBA GANDHI SCHOOL OF NURSING VILLAPURAM","5276","3","2015"
"33","KEC TEACHER TRAINING INSTITUTE CHINNAKANGEYANUR VILLAGE TINDIVANAM ROAD","8010","4","2015"
"33","KEERAI THAMIL SELVAN TEACHER TRAINING INSTITUTE SATHIYAMANGALAM","8011","4","2015"
"33","KENNEDY TEACHER TRAINING INSTITUTE VANIYAMBADI","8013","4","2015"
"33","KOLANDHAVEL TEACHER TRAINING INSTITUTE THIPPAMPATTI POLLACHI","8017","4","2015"
"33","KRISHNA HOSPITAL SCHOOL OF NURSING CUDDALORE","5278","3","2015"
"33","KRISHNA TEACHER TRAINING INSTITUE PEYGOPURAM","8023","4","2015"
"33","KRISHNA TEACHER TRAINING INSTITUTE KATTINAYANAPALLI","8025","4","2015"
"33","KUMARAN ASHARAM MEDICAL TRUST TTI THANJAVUR","8028","4","2015"
"33","LATHA MADHAVAN POLYTECHNIC COLLEGE KIDARIPATTI","2852","2","2015"
"33","KRISHNASWAMY MEMORIAL POLYTECHNIC COLLEGE SKUMARAPURAM","2847","2","2015"
"33","KUMARAN POLYTECHNIC COLLEGE THENMATHUR","2848","2","2015"
"33","KUMUTHA TEACHER TRAINING INSTITUTE K.A. JANAGARTHINAM NAMBIYUR","8030","4","2015"
"33","KUNDAVAII SCHOOL OF NURSING THANJAVUR","5280","3","2015"
"33","LAKSHMI AMMAL TEACHER TRAINING INSTITUTE TINDIVANAM ROAD","8033","4","2015"
"33","LAKSHMI TEACHER TRAINING INSTUTUTE KOTTAIIUR","8034","4","2015"
"33","LALITHAA SCHOOL OF NURSING COIMBATORE","5282","3","2015"
"33","KONAGAR NADU NURSING AND INSTITUTE OF MEDICAL TECHNOLOGY, THANJAVUR","5277","3","2015"
"33","KUMARAN COLLEGE OF MEDICAL SCIENCES & RESEARCH INSTITUTE, VELLORE","5279","3","2015"
"33","LAKSHIMI AMMAL SCHOOL OF NURSING KANCHEEPURAM","5281","3","2015"
"33","MADHA INSTITUTE OF TEACHER TRAINING KUNRUTHUR","8059","4","2015"
"33","M A M POLYTECHNIC COLLEGE -","2855","2","2015"
"33","MAHARANI POLYTECHNIC COLLEGE NANJIYAMPALAYAM","2861","2","2015"
"33","MAHATH AMMA POLYTECHNIC COLLEGE ARIYUR","2862","2","2015"
"33","MAHENDRA POLYTECHNIC COLLEGE VADUGAPALAYAM","2863","2","2015"
"33","M A R POLYTECHNIC COLLEGE BOOTHAKUDI","2856","2","2015"
"33","M.G.R. GOVERNMENT FILM AND TELEVISION INSTITUTE KANAGAM","2859","2","2015"
"33","M S P V N LAKSHMITHAIAMMAL POLYTECHNIC COLLEGE KEELAPAVOOR","2858","2","2015"
"33","MAHAMUTH AMMAL TEACHER TRAINING INSTITUTE ARIYUR ANNAVASAL ROAD","8063","4","2015"
"33","MAHARANI TEACHER TRAINING INSTITUTE MANJIYAMPALAYAM DHARAPURAM","8065","4","2015"
"33","MAHARISHI VIDYAMANDIR TEACHER TRAINING INSTITUTE KK NAGAR","8066","4","2015"
"33","MAHATMA GANDHI TEACHER TRAINING INSTITUTE NORTH STREET SOLAISERI REDDIAPATTI SANKARANKOIL","8069","4","2015"
"33","MAHATMA TEACHER TRAINING INSTITUTE ARIYUR","8071","4","2015"
"33","MAHENDHIRA TEACHER TRAINING INSTITUTE TIRUCHENGODE","8072","4","2015"
"33","MAHENDRA TEACHER TRAINING INSTITUTE ATTAYAMPATTI THIRUCHENGODU","8073","4","2015"
"33","M. DURAI TEACHER TRAINING INSTITUTE VANDAVASI","8050","4","2015"
"33","M E T TEACHER TRAINING INSTITUTE CHENBAGARAMANPUTHUR","8048","4","2015"
"33","M K RAMAN TEACHER TRAINING INSTITUTE CHIDAMBARAM","8049","4","2015"
"33","MAHENDRA TEACHER TRAINING INSTITUTE VALAPADI","8075","4","2015"
"33","MANGALAM TEACHER TRAINING INSTITUTE BHUVANAGIRI CHIDAMBARAM","8077","4","2015"
"33","MARUTHI POLYTECHNIC COLLEGE MANIVIZHUNDAN SOUTH","2865","2","2015"
"33","MARUTAM NELLI POLYTECHNIC COLLEGE DALAVAHALLI","2864","2","2015"
"33","MASS POLYTECHNIC COLLEGE KALLAPULIYUR","2866","2","2015"
"33","MANGALAM TEACHER TRAINING INSTITUTE MANGALAM NAGAR ANTHIYUR","8078","4","2015"
"33","MANGALAM TEACHER TRAINING INSTITUTE VICTORY AVENUE THIRUMULLAIVOYAL","8079","4","2015"
"33","MANGAYARKARASI TEACHER TRAINING INSTITUTE MANGAYARKARASI PARAVI","8080","4","2015"
"33","MANICKAM TEACHER TRAINING INSTITUTE CHARLES NAGAR SHESAIYA ROAD","8082","4","2015"
"33","MARIA PRAJESH TEACHER TRAINING INSTITUTE TENNUR","8085","4","2015"
"33","MARTHR DEVASAGAYAM TTI UNNAMALAIKADAI","8087","4","2015"
"33","MARUDHAM TEACHER TRAINING INSTITUTE VELACHERY","8088","4","2015"
"33","MARUTHI TEACHER TRAINING INSTITUTE ATTUR","8091","4","2015"
"33","MARY IMMACULATE TEACHER TRAINING INSTITUTE VELLORE TIRUPATTUR","8092","4","2015"
"33","MASS TEACHER TRAINING SCHOOL DARASURAM KUMBAKONAM","8093","4","2015"
"33","MATHA TEACHER TRAINING INSTITUTE THAMARAIPULAM VEDARANIYAM","8094","4","2015"
"33","MATHA TEACHER TRAINING INSTITUTE VAANPURAM MANAMADURAI","8095","4","2015"
"33","MATHERI TEACHER TRAINING INSTITUTE BAZAAR STREET KAVERIPAKKAM","8096","4","2015"
"33","MEENAKSHI AMMAL TEACHER TRAINING INSTITUTE PERUNKOZHI MALLIANKARANAI UTHIRAMERUR","8098","4","2015"
"33","MEENAKSHI RAMASAMY TEACHER TRAINING INSTITUTE THATHANUR UDYARPALYAM","8099","4","2015"
"33","MEENAMMAL TEACHER TRAINING FOR WOMEN MADURAI NORTH","8101","4","2015"
"33","MEERA TEACHER TRAINING INSTITUTE WALAJA","8102","4","2015"
"33","MURUGA POLYTECHNIC COLLEGE MELUR","2877","2","2015"
"33","MUTHIAH POLYTECHNIC COLLEGE ANNAMALAINAGAR","2882","2","2015"
"33","MUTHAYAMMAL POLYTECHNIC COLLEGE KAKKAVERI","2881","2","2015"
"33","MORNING STAR POLYTECHNIC COLLEGE ALOOR","2874","2","2015"
"33","MURUGESAN INSTITUTE OF TECHNOLOGY KARUMAPURAM","2879","2","2015"
"33","MNSK POLYTECHNIC COLLEGE ALANGUDI","2871","2","2015"
"33","MODERATOR GNANADASAN POLYTECHNIC COLLEGE VADASERY","2872","2","2015"
"33","MOHAMED SATHAK POLYTECHNIC COLLEGE MAYAKULAM","2873","2","2015"
"33","MOTHER TERESA POLYTECHNIC COLLEGE ILLUPPUR","2875","2","2015"
"33","M M INSTITUTE OF MEDICAL SCIENCES, SCHOOL OF NURSING, TIRUPPUR","5286","3","2015"
"33","MURUGAPPA POLYTECHNIC COLLEGE THIRUMULLAIVOIL","2878","2","2015"
"33","MUSIRI INSTITUTE OF TECHNOLOGY M PUDUPATTI","2880","2","2015"
"33","NACHIAPPA SWAMIGAL POLYTECHNIC COLLEGE KOVILOOR","2889","2","2015"
"33","N A MANJAMMAL POLYTECHNIC COLLEGE RAJAPALAYAM","2883","2","2015"
"33","N.M. POLYTECHNIC COLLEGE PUDUKKOTTAI","2887","2","2015"
"33","N P R INST OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY PUNNAPATTI","2885","2","2015"
"33","N P R POLYTECHNIC COLLEGE PUNNAPATTI","2886","2","2015"
"33","N.V. POLYTECHNIC COLLEGE SOMAVARAPATTI","2888","2","2015"
"33","MERCURY TEACHER TRAINING INSTITUTE ARAKKONAM","8103","4","2015"
"33","MERCY TEACHER TRAINING INSTITUTE CHIDAMBARAM","8104","4","2015"
"33","MERIT TEACHER TRAINING INSTITUE GOMATHI NAGA AMBASAMUDRAM","8105","4","2015"
"33","MES TEACHER TRAINING CENTER KALKULAM","8106","4","2015"
"33","MODERN TEACHER TRAINING INSTITUTE JAYANKONDAM","8108","4","2015"
"33","MUNA INSTITUTE OF EDUCATION PARANGIPETTI","8110","4","2015"
"33","MUTHAIYAH MEMORIAL TEACHER TRAINING INSTITUTE THOLAYAVATTAM","8111","4","2015"
"33","MUTHURAMASAMY ANDAL TEACHER TRAINING INSTITUTE FOR WOMEN PERAIYUR","8113","4","2015"
"33","N H SCHOOL OF NURSING NAGAPATTINAM","5290","3","2015"
"33","N.M INSTITUTE OF DIPLOMA MACHUVADI","8116","4","2015"
"33","NAGAMMAI TEACHER TRAINING INSTITUTE PERIYAR NAGAR","8121","4","2015"
"33","NOORUL ISLAM POLYTECHNIC COLLEGE THIRUVITHAMCODE","2901","2","2015"
"33","NANJIAH LINGAMMAL POLYTECH COLLEGE CHIKKADASAM PALAYAM","2895","2","2015"
"33","NACHIMUTHU POLYTECHNIC COLLEGE POLLACHI","2890","2","2015"
"33","NPA CENTENARY POLYTECHNIC COLLEGE","2902","2","2015"
"33","NAGA SIVA POLYTECHNIC COLLEGE VIRATHANOOR","2892","2","2015"
"33","NANDHA POLYTECHNIC COLLEGE VEPPAMPALAYAM","2893","2","2015"
"33","NANJAPPA INSTITUTE OF TECHNOLOGY KARUMATHAMPATTI","2894","2","2015"
"33","NARASIMMA PALLAVAN POLYTECHNIC COLLEGE THIMMA SAMUDRAM","2896","2","2015"
"33","NATIONAL INSTITUTE OF POLYTECHNIC UDAYARPALAYAM","2897","2","2015"
"33","NEW CAPE POLYTECHNIC COLLEGE BOOTHAPANDY","2900","2","2015"
"33","NAIRS TEACHER TRAINING INSTITUTE AMMANS NAGAR","8122","4","2015"
"33","NANDHA TEACHER TRAINING INSTITUTE PITCHANDAM PALYAM","8123","4","2015"
"33","NAYAGI INSTITUTE OF NURSING VELLORE","5292","3","2015"
"33","NDM TEACHER TRAINING INSTITUTE KAGITHAPATTADAL","8128","4","2015"
"33","NEHRU COLLEGE OF AERONAUTICS & APPLIED SCIENCES COIMBATORE","8951","5","2015"
"33","OM SHANTHI TEACHER TRAINING INSTITUTE GOVINDUMETT PERAMBUDUR","8136","4","2015"
"33","OOLIYASTHANAM TEACHER TRAINING INSTITUTE","8138","4","2015"
"33","O.P.R. MEMORIAL INSTITUTE OF TEACHER TRAINING VADALUR","8135","4","2015"
"33","ORIENTAL TEACHER TRAINING INSTITUTE UTHANGUDI NEAR MATTUTHAVANI BUS STAND","8139","4","2015"
"33","PAAVENDHAR POLYTECHNIC COLLEGE MINIVIZHUNDHAN SOUTH","2915","2","2015"
"33","PAAVAI POLYTECHNIC COLLEGE PACHAL","2914","2","2015"
"33","P S N R A M POLYTECHNIC COLLEGE FOR GIRLS DEVADHANAM","2908","2","2015"
"33","P S R POLYTECHNIC COLLEGE APPAYANAYAKEN PATTI","2909","2","2015"
"33","P A C RAMASAMY RAJA POLYTECHNIC COLLEGE VENGANALLUR PANCHAYAT","2903","2","2015"
"33","PADALESUWARAR POLYTECHNIC COLLEGE MANJAKUPPAM","2916","2","2015"
"33","PALLAVAN POLYTECHNIC COLLEGE KOLIVAKKAM","2917","2","2015"
"33","P A POLYTECHNIC COLLEGE POLLACHI","2904","2","2015"
"33","P S B POLYTECHNIC COLLEGE THIRUPORUR","2906","2","2015"
"33","P S G POLYTECHNIC COLLEGE PEELAMEDU","2907","2","2015"
"33","P.S.N INSTITUTE OF TECHNOLOGY MARUNGOOR","2912","2","2015"
"33","P.S.N. POLYTECHNIC COLLEGE -MELATHEDIYOOR","2913","2","2015"
"33","P T LEE CHENGALVARAYA NAICKER POLYTECHNIC COLLEGE PURASAIWALKAM","2910","2","2015"
"33","P V POLYTECHNIC COLLEGE PELAKUPPAM","2911","2","2015"
"33","OUR LADY DOLOURS TEACHER TRAINING INSTITUTE DINDIGUL","8140","4","2015"
