"institution_id","standalone_institution_name","state_name","state_body_type","level","programme","discipline_group_category","discipline_group","discipline","course_type","study_year","category","general_total","general_females","sc_total","sc_females","st_total","st_females","obc_total","obc_females","total_persons","total_females"
"1235","GOVERNMENT POLYTECHNIC BALAGANAHALLI KOLAR DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","EC","General","1","Christians","0","0","0","0","0","0","5","2","5","2"
"1235","GOVERNMENT POLYTECHNIC BALAGANAHALLI KOLAR DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","CS","General","3","Christians","0","0","0","0","0","0","3","0","3","0"
"1235","GOVERNMENT POLYTECHNIC BALAGANAHALLI KOLAR DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","CS","General","2","Christians","0","0","0","0","0","0","4","1","4","1"
"1235","GOVERNMENT POLYTECHNIC BALAGANAHALLI KOLAR DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","CS","General","1","Christians","0","0","0","0","0","0","5","2","5","2"
"1235","GOVERNMENT POLYTECHNIC BALAGANAHALLI KOLAR DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CE","General","3","Christians","0","0","0","0","0","0","2","0","2","0"
"1235","GOVERNMENT POLYTECHNIC BALAGANAHALLI KOLAR DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CE","General","2","Christians","0","0","0","0","0","0","2","0","2","0"
"1235","GOVERNMENT POLYTECHNIC BALAGANAHALLI KOLAR DIST.","Karnataka","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CE","General","1","Christians","0","0","0","0","0","0","4","1","4","1"
"14547","DISTRICT INSTITUTE FOR EDUCATION & TRAINING, SAIHA","Mizoram","Teacher Training","Diploma","D.Ed.-Diploma in Education","Education","Education","Education","General","1","Christians","0","0","0","0","119","38","0","0","119","38"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical and Electronics & Electronics","General","3","Christians","33","6","0","0","0","0","0","0","33","6"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical and Electronics & Electronics","General","2","Christians","28","2","0","0","0","0","0","0","28","2"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical and Electronics & Electronics","General","1","Christians","30","4","0","0","0","0","0","0","30","4"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","General","3","Christians","29","0","0","0","0","0","0","0","29","0"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Christians","18","0","0","0","0","0","0","0","18","0"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Christians","31","0","0","0","0","0","0","0","31","0"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","3","Christians","29","14","0","0","0","0","0","0","29","14"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","2","Christians","18","8","0","0","0","0","0","0","18","8"
"1532","THIAGARAJAR POLYTECHNIC COLLEGE ALAGAPPANAGAR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","1","Christians","18","10","0","0","0","0","0","0","18","10"
"4484","IRINJALAKUDA CO-OPERATIVE SCHOOL OF NURSING THRISSUR","Kerala","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","Self Financing","4","Christians","1","1","0","0","0","0","0","0","1","1"
"4484","IRINJALAKUDA CO-OPERATIVE SCHOOL OF NURSING THRISSUR","Kerala","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","Self Financing","3","Christians","4","4","0","0","0","0","0","0","4","4"
"4484","IRINJALAKUDA CO-OPERATIVE SCHOOL OF NURSING THRISSUR","Kerala","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","Self Financing","2","Christians","8","8","0","0","0","0","0","0","8","8"
"4484","IRINJALAKUDA CO-OPERATIVE SCHOOL OF NURSING THRISSUR","Kerala","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","Self Financing","1","Christians","4","4","0","0","0","0","0","0","4","4"
"14548","DISTRICT INSTITUTE FOR EDUCATION & TRAINING, CHAMPHAI","Mizoram","Teacher Training","Diploma","Diploma-Diploma","Education","Education","Education","General","2","Christians","0","0","0","0","109","35","0","0","109","35"
"14548","DISTRICT INSTITUTE FOR EDUCATION & TRAINING, CHAMPHAI","Mizoram","Teacher Training","Diploma","Diploma-Diploma","Education","Education","Education","General","1","Christians","0","0","0","0","73","23","0","0","73","23"
"5406","FARIDA IQBAL SCHOOL OF NURSING LUCKNOW","Uttar Pradesh","Nursing","Under Graduate","B.Sc.(Nursing)-Bachelor of Science in Nursing","Medical Science","Nursing","NURSING","Self Financing","4","Christians","3","3","0","0","0","0","0","0","3","3"
"5406","FARIDA IQBAL SCHOOL OF NURSING LUCKNOW","Uttar Pradesh","Nursing","Under Graduate","B.Sc.(Nursing)-Bachelor of Science in Nursing","Medical Science","Nursing","NURSING","Self Financing","3","Christians","3","3","0","0","0","0","0","0","3","3"
"5406","FARIDA IQBAL SCHOOL OF NURSING LUCKNOW","Uttar Pradesh","Nursing","Under Graduate","B.Sc.(Nursing)-Bachelor of Science in Nursing","Medical Science","Nursing","NURSING","Self Financing","2","Christians","2","2","0","0","0","0","0","0","2","2"
"5406","FARIDA IQBAL SCHOOL OF NURSING LUCKNOW","Uttar Pradesh","Nursing","Under Graduate","B.Sc.(Nursing)-Bachelor of Science in Nursing","Medical Science","Nursing","NURSING","Self Financing","1","Christians","3","3","0","0","0","0","0","0","3","3"
"5406","FARIDA IQBAL SCHOOL OF NURSING LUCKNOW","Uttar Pradesh","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","Self Financing","2","Christians","1","1","0","0","0","0","0","0","1","1"
"5406","FARIDA IQBAL SCHOOL OF NURSING LUCKNOW","Uttar Pradesh","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","Self Financing","1","Christians","1","0","0","0","0","0","0","0","1","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","Self Financing","3","Christians","0","0","0","0","0","0","32","0","32","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","Self Financing","2","Christians","2","0","0","0","0","0","16","0","18","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical","Self Financing","1","Christians","2","0","0","0","0","0","0","0","2","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","Self Financing","3","Christians","4","1","5","0","0","0","5","2","14","3"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","Self Financing","1","Christians","0","0","0","0","0","0","2","0","2","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics","Self Financing","3","Christians","0","0","0","0","0","0","2","0","2","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics","Self Financing","2","Christians","0","0","0","0","0","0","1","1","1","1"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","Self Financing","3","Christians","0","0","0","0","0","0","1","1","1","1"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","Self Financing","2","Christians","0","0","0","0","0","0","1","0","1","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Automobile","Self Financing","3","Christians","0","0","0","0","0","0","1","0","1","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Automobile","Self Financing","2","Christians","0","0","0","0","0","0","6","0","6","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Automobile","Self Financing","1","Christians","0","0","0","0","0","0","2","0","2","0"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical","Self Financing","3","Christians","0","0","0","0","0","0","1","1","1","1"
"2962","S.A. RAJAS POLYTECHNIC COLLEGE ADANKARKULAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical","Self Financing","1","Christians","0","0","0","0","0","0","2","0","2","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGG","General","1","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGG","General","1","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGG","General","1","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGG","General","1","Buddhists","0","0","2","1","0","0","0","0","2","1"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGG","General","1","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","3","Buddhists","0","0","1","0","0","0","0","0","1","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","3","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","3","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","3","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","3","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","2","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","2","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","2","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","2","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","2","Buddhists","0","0","2","1","0","0","0","0","2","1"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","1","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","1","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","1","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","1","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECH ENGG","General","1","Buddhists","0","0","1","0","0","0","0","0","1","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","3","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","3","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","3","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","3","Buddhists","0","0","1","0","0","0","0","0","1","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","3","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","2","Buddhists","0","0","1","0","0","0","0","0","1","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","2","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","2","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","2","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","2","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","1","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","1","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","1","Buddhists","0","0","2","1","0","0","0","0","2","1"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","1","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT ENGG","General","1","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP SCIENCE","General","3","Parsis","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP SCIENCE","General","3","Sikhs","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP SCIENCE","General","3","Christians","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP SCIENCE","General","3","Jains","0","0","0","0","0","0","0","0","0","0"
"1583","GOVT.POLYTECHNIC COLLEGE SEONI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP SCIENCE","General","3","Buddhists","0","0","1","0","0","0","0","0","1","0"
"2723","AL AMEEN POLYTECHNIC COLLEGE ERODE","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","1","0","1","0"
"2723","AL AMEEN POLYTECHNIC COLLEGE ERODE","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","1","0","1","0"
"2723","AL AMEEN POLYTECHNIC COLLEGE ERODE","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","AUTOMOBILE  ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","1","0","1","0"
"2723","AL AMEEN POLYTECHNIC COLLEGE ERODE","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","ELECTRICAL AND ELECTRONICS ENGINEERING","Self Financing","2","Christians","0","0","0","0","0","0","1","0","1","0"
"11210","MIZORAM HINDI TRAINING COLLEGE","Mizoram","Teacher Training","Diploma","Diploma-Diploma","Education","Education","Hindi","General","1","Buddhists","0","0","0","0","5","3","0","0","5","3"
"11210","MIZORAM HINDI TRAINING COLLEGE","Mizoram","Teacher Training","Diploma","Diploma-Diploma","Education","Education","Hindi","General","1","Christians","0","0","0","0","48","32","0","0","48","32"
"11210","MIZORAM HINDI TRAINING COLLEGE","Mizoram","Teacher Training","Diploma","Diploma-Diploma","Education","Education","Hindi","General","2","Christians","0","0","0","0","37","27","0","0","37","27"
"11210","MIZORAM HINDI TRAINING COLLEGE","Mizoram","Teacher Training","Certificate","Certificate-Certificate","Education","Education","Hindi","General","1","Christians","0","0","0","0","27","20","0","0","27","20"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMPUTER","General","2","Christians","0","0","0","0","0","0","1","0","1","0"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMPUTER","General","1","Christians","0","0","0","0","0","0","1","0","1","0"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","INFORMATION TECHNOLOGY","General","3","Christians","0","0","1","0","0","0","0","0","1","0"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","INSTRUMENATION","General","3","Christians","0","0","0","0","0","0","3","2","3","2"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","INSTRUMENATION","General","2","Christians","0","0","0","0","0","0","2","0","2","0"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","INSTRUMENATION","General","1","Christians","0","0","0","0","0","0","1","0","1","0"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","ELECTRONICS","General","3","Christians","0","0","1","1","0","0","2","2","3","3"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","ELECTRONICS","General","2","Christians","0","0","1","1","0","0","1","1","2","2"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","ELECTRONICS","General","1","Christians","0","0","0","0","0","0","1","1","1","1"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECTRICAL","General","3","Christians","0","0","2","0","0","0","0","0","2","0"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECTRICAL","General","2","Christians","0","0","0","0","0","0","3","0","3","0"
"2714","A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECTRICAL","General","1","Christians","0","0","0","0","0","0","3","0","3","0"
"2827","JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL","Self Financing","3","Christians","0","0","0","0","0","0","31","0","31","0"
"2827","JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL","Self Financing","3","Parsis","2","0","3","0","0","0","33","0","38","0"
"2827","JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL","Self Financing","2","Parsis","3","0","17","0","0","0","79","0","99","0"
"2827","JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL","Self Financing","2","Christians","0","0","0","0","0","0","34","0","34","0"
"2827","JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL","Self Financing","1","Parsis","4","0","14","0","0","0","46","0","64","0"
"2827","JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL","Self Financing","1","Christians","0","0","0","0","0","0","46","0","46","0"
"2827","JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH","Tamil Nadu","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","AUTOMOBILE","Self Financing","3","Parsis","3","0","4","0","0","0","39","0","46","0"
