"university_id","university_name","state_name","district_name","level","programme","discipline_group_category","discipline_group","discipline","course_type","study_year","category","general_total","general_females","sc_total","sc_females","st_total","st_females","obc_total","obc_females","total_persons","total_females"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical","General","2","Buddhists","0","0","1","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical","General","2","Jains","0","0","0","0","1","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical","General","2","Buddhists","0","0","1","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical","General","2","Jains","0","0","0","0","1","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Housing","General","1","Buddhists","0","0","1","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Housing","General","1","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Housing","General","1","Buddhists","0","0","1","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Housing","General","1","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Civil Engineering","Civil","General","2","Jains","5","0","0","0","0","0","0","0","5","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Civil Engineering","Civil","General","2","Jains","5","0","0","0","0","0","0","0","5","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Electrical Drives","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Electrical Drives","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Advanced Computing","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Advanced Computing","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Materials Science & Technology","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Materials Science & Technology","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Materials Science & Technology","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Materials Science & Technology","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Hydro Power Engineering","General","2","Buddhists","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Hydro Power Engineering","General","2","Buddhists","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Information Security","General","1","Christians","0","0","1","1","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Information Security","General","1","Buddhists","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Information Security","General","1","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Information Security","General","1","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Information Security","General","1","Buddhists","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Information Security","General","1","Christians","0","0","1","1","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Buddhists","2","0","0","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Buddhists","2","0","0","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Management","General","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Bio-informatics","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Bio-informatics","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Renewable Energy","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Renewable Energy","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Plan.-Bachelor of Planning","Engineering & Technology","Planning","Planning","General","1","Christians","1","0","0","0","0","0","1","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Plan.-Bachelor of Planning","Engineering & Technology","Planning","Planning","General","1","Christians","1","0","0","0","0","0","1","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Plan.-Bachelor of Planning","Engineering & Technology","Planning","Planning","General","2","Buddhists","0","0","0","0","0","0","5","3","5","3"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Plan.-Bachelor of Planning","Engineering & Technology","Planning","Planning","General","2","Jains","1","1","0","0","0","0","4","1","5","2"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Plan.-Bachelor of Planning","Engineering & Technology","Planning","Planning","General","2","Jains","1","1","0","0","0","0","4","1","5","2"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Plan.-Bachelor of Planning","Engineering & Technology","Planning","Planning","General","2","Buddhists","0","0","0","0","0","0","5","3","5","3"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Buddhists","0","0","2","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Sikhs","2","1","0","0","0","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Jains","3","1","0","0","0","0","0","0","3","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Christians","1","1","0","0","1","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Sikhs","2","1","0","0","0","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Buddhists","0","0","2","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Christians","1","1","0","0","1","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","1","Jains","3","1","0","0","0","0","0","0","3","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","2","Jains","4","2","0","0","0","0","7","2","11","4"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","2","Christians","1","0","0","0","0","0","11","3","12","3"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","2","Buddhists","0","0","0","0","0","0","3","1","3","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","2","Christians","1","0","0","0","0","0","11","3","12","3"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","2","Buddhists","0","0","0","0","0","0","3","1","3","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Architecture-Bachelor of Architecture","Engineering & Technology","Architecture","Architecture & planning","General","2","Jains","4","2","0","0","0","0","7","2","11","4"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","1","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","1","Jains","12","5","0","0","0","0","0","0","12","5"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","1","Buddhists","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","1","Jains","12","5","0","0","0","0","0","0","12","5"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","1","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","1","Buddhists","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","2","Christians","0","0","0","0","3","0","1","0","4","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","2","Jains","5","3","0","0","0","0","0","0","5","3"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","2","Buddhists","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","2","Buddhists","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","2","Christians","0","0","0","0","3","0","1","0","4","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science","General","2","Jains","5","3","0","0","0","0","0","0","5","3"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Biotechnology","General","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Biotechnology","General","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Power System Engineering","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Power System Engineering","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","1","Jains","5","2","0","0","0","0","0","0","5","2"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","1","Jains","5","2","0","0","0","0","0","0","5","2"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","2","Sikhs","2","1","0","0","0","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","2","Jains","8","5","0","0","0","0","0","0","8","5"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","2","Sikhs","2","1","0","0","0","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","2","Jains","8","5","0","0","0","0","0","0","8","5"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronic & Communication","General","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Water Resources Engineering","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Water Resources Engineering","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Metallurgical Engineering","MSME","General","2","Christians","0","0","0","0","1","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Metallurgical Engineering","MSME","General","2","Jains","0","0","0","0","1","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Metallurgical Engineering","MSME","General","2","Buddhists","1","0","1","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Metallurgical Engineering","MSME","General","2","Jains","0","0","0","0","1","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Metallurgical Engineering","MSME","General","2","Buddhists","1","0","1","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Metallurgical Engineering","MSME","General","2","Christians","0","0","0","0","1","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Industrial Design","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Industrial Design","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Green Technology","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Green Technology","General","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Urban Development Planning","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Urban Development Planning","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Urban Development Planning","General","2","Jains","2","1","0","0","0","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Urban Development Planning","General","2","Jains","2","1","0","0","0","0","0","0","2","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Jains","7","0","0","0","0","0","2","0","9","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Jains","7","0","0","0","0","0","2","0","9","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Jains","4","1","0","0","0","0","0","0","4","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Buddhists","1","0","1","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Christians","2","0","0","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Jains","4","1","0","0","0","0","0","0","4","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Christians","2","0","0","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical","General","2","Buddhists","1","0","1","0","0","0","0","0","2","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Computer Networking","General","2","Christians","2","0","0","0","1","1","0","0","3","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Computer Networking","General","2","Christians","2","0","0","0","1","1","0","0","3","1"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","MCA","General","1","Christians","0","0","0","0","1","0","0","0","1","0"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","MCA","General","1","Jains","5","2","0","0","0","0","0","0","5","2"
"0284","Maulana Azad National Institute of Technology, Bhopal","Madhya Pradesh","Bhopal","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","MCA","General","1","Buddhists","1","1","1","0","0","0","0","0","2","1"
