,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship,ranking_factor,PTR ratio
9350,45472,CHENNAI,33,481,0,"M.N. COLLEGE OF OPTOMETRY (Inst. Code - 373), CHENNAI",169405,13.12345,79.12757999999998,0,12.0,10
9351,49687,Sindhanur.,29,219,0,"D541 SHRI SWAMY VIVEKANDA DEGREE DEGREE COLLEGE, KONGANAHALLI",169406,,,0,12.0,9
9352,50556,kalol,24,136,0,SHRI SWAMINARAYAN B ED COLLEGE,169407,,,1,15.0,9
9353,16804,Mangalore,29,233,1,"Govt. College of Teacher Education, Mangalore - 575001",169408,12.87001,74.88001,0,13.0,10
9354,43370,Kolkata 700055,19,590,2,R.K. Sarada Mission Vivekananda Vidyabhavan,169410,,,1,16.0,9
9355,20663,BANGALORE,29,215,1,"Al-Ameen Institute of Information Science, Hosur Road, Near Lalbagh Mn. Gate, Bangalore-27",169412,12.582301,77.352801,0,16.0,11
9356,46964,Meerut,9,549,2,"BHARAT INSTITUTE OF TECHNOLOGY SCHOOL OF ENGINEERING, MEERUT",169414,28.9301595,77.6450135,1,17.0,9
9357,49997,,19,590,0,MR COLLEGE OF EDUCATION,169415,25.63562,75.26523,0,0.0,10
9358,11151,Karad,27,325,1,"Dr.Yashwantrao Mohite B.Ed. College,Rethare Budruk",169418,,,0,1.0,11
9359,22924,Jammu,1,195,1,K.C Law College,169419,,,0,9.0,11
9360,21039,Bangalore,29,215,2,"Indian Academy Degree College, Hennur Cross, St. Thomas Town,Bangalore-84",169420,,,1,85.0,9
9361,16476,Chennai,33,439,2,Sri Sai Ram Institute of Technology,169421,12.92592,80.11811999999999,1,334.0,9
9362,34661,Aurangabad,27,298,2,M.G.M. College of Journalism & Mass Communication,169422,,,1,17.0,9
9363,16192,Nagpur,27,310,0,"Administrative Service Degree College, Nagpur",169423,21.150001,79.090001,1,7.0,9
9364,12701,SITAPUR,9,505,0,"REGENCY TEACHERS TRAINING COLLEGE,",169425,,,1,15.0,10
9365,52964,YADAGIR,29,219,0,SUBAM DEGREE COLLEGE ,169426,,,0,7.0,9
9366,22922,Poonch,1,195,2,"Govt. Degree College, Poonch",169427,32.000009999999996,74.00001,0,5.0,9
9367,7612,Nanded,27,328,0,"Vishvbharti Mahavidyalaya, Cidco, Nanded",169428,,,1,8.0,9
9368,27354,Sathupally,36,19,1,"Jalagam Vengal Rao (JVR) Government Degree College, Sathupally",169429,18.223229999999997,75.12425,1,13.0,9
9369,11149,Kolhapur,27,325,0,"Dr.D.Y.Patil Shikshanshastra Mahavidyalaya,Kadamwadi",169430,,,0,0.0,9
9370,42691,Dalkhola,19,571,0,Shree Agrasen College,169431,,,0,8.0,9
9371,16521,Chennai,33,439,2,G.K.M. College of Engineering and Technology,169432,12.000010000000001,80.00001,1,17.0,10
9372,6339,Kolkata,19,592,0,Meghnad Saha Institute of Technology 310,169433,22.51033,88.41516999999999,0,15.0,10
9373,32845,DELHI,7,99,0,Rukmini Devi Institute of Advanced Studies,169434,28.421409999999998,77.75101,0,12.0,10
9374,14105,MAHARAJGANJ,9,508,0,"Lord Krishna Degree College, Brijmanganj, Maharajganj",169435,27.13001,83.570001,0,11.0,11
9375,33530,NAVI MUMBAI,27,318,2,Agnel Charitable Trusts Fr Conceicao Rodrigues Institute of Technology Sector 9-A  Vashi Navi Mumbai 400 703,169437,19.23001,72.23001,1,49.0,11
9376,31719,Dewas,23,291,1,"Govt. College Of Education, Dewas",169438,22.96001,76.06000999999999,0,17.0,9
9377,44765,,19,569,0,Sailajananda Falguni Smriti Mahavidyalaya,169441,23.25672,87.25672,0,7.0,10
9378,43177,Amravati,27,324,2,"Shri Shivaji Education(Sharirik Shikshan) College, Panchwati Chowk,Amravati.",169442,,,1,17.0,10
9379,39975,BANSWARA,8,413,0,ARAVALI MAHAVIDHYALAYA,169443,,,1,15.0,9
9380,30734,Yamunanagar,6,174,2,"CDL college of Pharmacy, Vill Bhagwan Garh, Buria Road, Jagadhari",169444,30.183121999999997,77.29350999999998,1,62.0,9
9381,22253,Banur,3,383,2,"Swami Vivekanand College of Education, Village Ram Nagar, Near Banur, Tehsil Rajpura, Distt. Patiala",169445,30.55224,76.70718999999998,0,17.0,11
9382,50643,MIDIGESHI,29,244,0,"GOVERNMENT FIRST GRADE COLLEGE, MEDIGESHI",169447,15.123456,70.123456,1,2.0,11
9383,11899,KOLKATA,19,570,0,Calcutta Girls' B.T College,169448,22.56671,88.36670999999998,0,28.0,11
9384,53117,sikar,8,422,0,Bhawani Niketan College,169449,,,1,16.0,11
9385,12606,sitapur,9,505,0,"RAMESHWAR DAYAL RAM KISHORE MISHRA MAHAVIDYALAYA, SANDANA,",169450,31.120009999999997,70.14001999999999,0,3.0,9
9386,16477,Chennai,33,439,2,Loyola-ICAM College of Engineering and Technology,169455,13.06205,80.23404999999998,1,17.0,9
9387,45983,Srinagar,1,196,2,"SYED ALI MEMORIAL EDUCATIONAL TRUST, BUDGAM",169457,,,0,34.0,11
9388,44853,BANGALORE,29,240,1,Florence College of Physiotherapy Hennur,169458,30.45678,75.54566,0,16.0,11
9389,40195,Bangalore,29,240,2,Dr. B R Ambedkar Medical College1,169459,12.580001,77.340001,1,17.0,10
9390,34057,Mumbai,27,318,0,Sahyadri Shaikshan Seva Mandals College of Arts and Commerce at Juchandra  Tal Vasai  Dist Thane 401 202,169460,,,1,8.0,11
9391,6057,Vadodara- 390019,24,136,2,Pioneer  Physiotherapy College,169461,22.300001,73.00001,1,17.0,9
9392,30710,Safidon,6,174,2,"PDM School of Pharmacy, Karsindhu, Teh. Safidon, JInd",169462,29.40022,76.71821,1,69.0,10
9393,46965,Meerut,9,549,2,"BHARAT INSTITUTE OF TECHNOLOGY SCHOOL OF MANAGEMENT, MEERUT",169463,28.9301595,77.6450135,1,17.0,10
9394,33375,KUNDAM Pin Code 483110,23,289,0,"Govt. Degree College, Kundam, Jabalpur",169464,,,1,11.0,11
9395,173,Ahmedabad,24,775,0,GLS Institute of Computer Technology (MCA Program) (SFI)-Ahmedabad 509,169465,,,1,15.0,9
9396,10848,Tehsil Shahabad,6,164,2,Modern Institute of Engineering & Technology,169466,30.238056,76.85110999999999,1,149.0,11
9397,6053,AHMEDABAD,24,136,0,Navgujarat College of Computer Application,169467,23.04327,72.569801,1,19.0,11
9398,29827,Indore,23,270,0,"K.K. Vigyan College, Vijay Nagar, Indore",169472,,,1,15.0,10
9399,35748,Arabhavi,29,245,4,"College of Horticulture, Arabhavi",169473,16.2301823,74.8351188,0,18.0,11
9400,21366,,21,354,0,B.P. College,169474,,,1,2.0,10
9401,35018,Kamareddy,36,40,0,"Pragna Degree College, Kamareddy (5045)",169476,,,1,11.0,11
9402,10191,SANKESHWAR,29,602,0,"ASNSS BHART RATNA DR.RADHAKRISHNAN B.ED COLLEGE, SANKESHWAR",169477,16.23894,74.62012,1,15.0,11
9403,20338,deoria,9,537,0,"Shrikrishna Sanskrit Mahavidyalaya, Laxmipur, Tarkulwan",169479,,,0,0.0,11
9404,48653,Karad,27,325,1,"SWARAJ INSTITUTE OF MANAGEMENT, SATARA",169480,17.322389999999995,74.148893,1,16.0,9
9405,45911,,33,481,2,"WHITE MEMORIAL COLLEGE OF NURSING (Inst. Code - 300), KANNIYAKUMARI",169482,8.318279999999998,77.28230999999998,1,14.0,11
9406,9229,GULBARGA,29,219,2,C387 National College of Education Gulbarga,169484,,,1,12.0,9
9407,11245,Satara,27,325,1,"Aravind Gavali College of Engineering, Gat, Panmalewadi,",169485,17.420001,74.02000100000001,1,225.0,10
9408,9305,Gulbarga,29,219,2,C326 Mohammadi College of Education Gulbarga,169486,,,1,14.0,9
9409,11124,Satara,27,325,1,"Asha College of Special Education, Kodoli   Rahimatpur",169487,,,1,8.0,9
9410,35610,BHATKAL,29,230,0,"Bhatkal Education Trusts Guru Sudhindra Arts & Commerce College, Bhatkal.",169489,13.12345,74.12345,1,12.0,10
9411,11222,Tal :Tasgaon,27,325,0,"Mahila Shikshan Shastra Mahavidyalaya, TASGAON",169493,,,1,15.0,11
9412,35749,Bidar - 585403,29,245,2,"College of Horticulture, Bidar",169494,17.915001,77.5190001,1,13.0,10
9413,23031,JAMMU,1,195,1,Rajive Gandhi B.Sc Nursing,169495,,,1,16.0,9
9414,35757,Munirabad,29,245,2,"College of Horticulture, Koppal",169497,15.350010000000001,76.210001,1,16.0,9
9415,33570,MUMBAI,27,318,0,Atharva Educational Trusts College of Bachelor of Hospitality Studies  S.No.263 P.No.8-12 Malad-Marve Road Charkop Naka Malad (West) Mumbai 400 095,169498,19.197889399999998,72.82725349999998,0,24.0,9
9416,17749,chitradurga,29,218,0,"Sri Venkateshwara College of Education, Chitradurga",169499,14.219410000000002,76.415878,1,11.0,11
9417,45902,Rasayani,27,318,2,MES' PILLAI HOC COLLEGE OF EDUCATION AND RESEARCH,169500,18.89311,73.15780999999998,1,14.0,10
9418,35752,Sirsi,29,245,2,"College of Horticulture, Sirsi",169502,14.361497,74.505137,1,16.0,11
9419,47243,Mandsaur,23,291,2,"SRIJI INSTITUTE OF NURSING SCIENCE, MANDSAUR",169507,24.0680099,75.0691556,1,14.0,10
9420,52823,GONDA,9,510,0,MEENA SHAH INSTITUTE OF TECHNOLOGY AND MANAGEMENT,169508,27.26345,82.81243,1,32.0,9
9421,11080,DIST - SATARA,27,325,0,"Arts and Commerce College, MAYANI",169509,17.4456703,74.5448635,1,8.0,10
9422,44702,Durgapur - 713209,19,718,0,Durgapur Women's College,169511,23.551970999999998,87.29690189999998,1,45.0,11
9423,44814,GULBARGA,29,219,0,C489 Sri Sai Prasad MSW College Gulbarga,169512,,,1,7.0,11
9424,50304,KURAVI,36,19,0,"SREE SREE VEERABHADRA SWAMY DEGREE COLLEGE, KURAVI",169513,17.5254497,80.0001194,1,15.0,11
9425,42593,Balrampur,9,510,2,"MAHARANI LAL KUNWARI SNATKOTTAR MAHAVIDYALAYA, BALRAMPUR",169514,27.42843,82.18312900000001,1,77.0,9
9426,20485,ALLAHABAD,9,537,0,"Balram Sanskrit Mahavidyalaya,Sirheer Siloundhi Meja",169515,25.1430059,81.98416109999998,0,8.0,9
9427,16834,Mangalore,29,233,0,"Rosario College of Management Studies, Cathedral, Mangalore-575001",169516,14.000010000000001,76.00001,1,8.0,10
9428,35581,HANGAL,29,230,0,Govt. I Grade College Hanagal Dist- Haveri.,169517,,,1,7.0,10
9429,16239,wardha,27,310,0,"Chintamani Vastushastra Padvika Mahavidyalaya, Selu Kate",169519,20.738877,78.61876549999998,0,15.0,9
9430,40801,khammam,36,19,0,Kavitha PG College,169520,,,1,12.0,9
9431,35762,Buxar,10,77,0,"H.N.S.B. Janta College, Dhansoi",169521,24.54261,83.23151999999999,0,11.0,10
9432,27103,Rohtas,10,77,0,"S.N. College, Shahmal Khairadeo",169522,25.01452,84.05462,0,32.0,11
9433,16316,-,17,341,0,Williamnagar Government College,169523,,,0,7.0,11
9434,15152,AGRA,9,509,0,"DEV COLLEGE BARHAN ETMADPUR, AGRA",169524,,,1,15.0,9
9435,320,Vadodara,24,135,0,"VADODARA INSTITUTE OF ENGG., KOTAMBI, WAGHODIYA 080",169526,22.4070409,73.3065557,1,237.0,10
9436,7525,Murud,27,328,0,"Yesh Information & Technology College, Murud, Tq. Latur",169527,,,1,6.0,10
9437,49107,Karad,27,325,2,"SMT PREMALATAI CHAVAN COLLEGE OF ARCHITECTURE, SATARA",169529,,,1,17.0,11
9438,394,Ahmedabad,24,775,0,GLS Institute of Computer Technology (GLSICT-MBA)-Ahmedabad (SFI) 714 ,169530,,,1,15.0,11
9439,8849,Shahada,27,320,0,"230056-SSPM'S VASANTRAO NAIK ARTS & SCIENCE COLLEGE, SHAHADA.",169531,,,1,27.0,10
9440,7077,Amtala,19,576,0,Jatindra Rajendra Mahavidyalaya,169532,23.93311,88.45798,0,7.0,10
9441,46935,LUCKNOW,9,549,2,"S R INSTITUTE OF MANAGEMENT AND TECHNOLOGY, LUCKNOW",169533,26.00001,80.252401,0,273.0,9
9442,29722,SENDHWA,23,270,0,"Maa Renuka Institute of Management, Sendhwa",169534,21.600001000000002,75.100001,1,12.0,11
9443,12064,ALLAHABAD,9,505,1,"BALRAM MAHAVIDYALAYA, SIRHIR, MEJA,",169535,25.450210000000002,81.85021,0,16.0,9
9444,46944,LUCKNOW,9,549,2,"SRM BUSINESS SCHOOL, LUCKNOW",169536,26.00005,80.25240499999998,0,17.0,10
9445,52778,FAIZABAD,9,510,0,"Ram Newaj Singh Shikshan Prashikshan Mahila Mahavidyalaya, Bawan, Kumarganj",169537,,,0,12.0,9
9446,7597,hingoli,27,328,0,"Shri Sant Gadge Maharaj Adhyapak Mahavidyalaya, Hingoli",169538,,,1,15.0,10
9447,10384,Jalandhar,3,382,3,"DAV Institute of Engineering and Technology, Jalandhar",169540,31.20441,75.33221,1,218.0,11
9448,6198,Kolkata,19,592,0,Techno India College of Technology 187,169541,,,1,15.0,9
9449,50551,DAHOD,24,136,0,GURJAR BHARATI MAHILA ARTS COLLEGE,169542,23.25001,68.25001,1,7.0,11
9450,15065,RANCHI,20,209,0,C. N. Law College,169546,23.210001000000002,85.22000099999998,1,8.0,9
9451,33360,Jabalpur,23,289,1,"Hitkarini Training Womens College, Jabalpur",169550,23.166683,79.93424399999999,1,21.0,11
9452,11015,Sangli,27,325,10,"Walchand  College of Engineering , Vishrambag",169552,16.87511,74.58750999999998,1,393.0,9
9453,49472,Bellary,29,603,2,"BELLARI BUSINESS COLLEGE, JNANA GANGOTHRI CAMPUS, HOSPET ROAD, BELLARY",169553,15.16717,76.85029,1,17.0,11
9454,6201,Kolkata,19,592,0,Techno India College of Technology 314,169549,,,1,15.0,11
9455,42436,Jalalpur,9,510,0,"JAI SHANKAR KRIPA MAHAVIDYALAYA, MUDERWA, PRATAPPUR, AMBEDKAR NAGAR",169554,,,0,15.0,10
9456,30834,Mapusa,30,121,0,Saraswat Vidyalayas Sridora Caculo College of Commerce & Management Studies  Mapusa,169555,15.350001,73.480001,1,15.0,9
9457,20165,,9,537,1,"Maharshi Durvasa Sanskrit Mahavidyalaya, Kakra, Dubaval",169556,,,0,4.0,11
9458,42490,AMBEDKAR NAGAR,9,510,2,"SARDAR PATEL MAHAVIDYALAYA, BARAGAON, JALALPUR, AMBEDKAR NAGAR",169558,,,0,13.0,11
9459,16206,GONDIA,27,310,0,"L. K. Diploma Yogashastra Mahavidyalaya, Gondiya",169559,12.25464,75.25468000000001,1,15.0,10
9460,17508,MYSORE,29,235,0,"Mysore Makkala Koota and Sri Dharmasthala Manjunatheswara College For Women, Mysore",169560,,,1,11.0,11
9461,53048,KANPUR,9,537,0,Baba Raghunandan Daas Sanskrit Mahavidyalaya,169561,,,0,2.0,11
9462,52931,Raichur,29,219,0,"D473 SRI RAMKRISHNA DEGREE COLELGE, RAICHUR",169562,,,1,12.0,9
9463,25995,VIKARABAD,36,27,0,Sri Saraswathi Vidhyalaya Degree College,169563,,,0,7.0,9
9464,34101,Mahad,27,318,0,Hirwal Education Trusts College of Science (Computer Science and Information Technology) At Mahad Dist Raigad,169565,18.082020999999997,73.422441,1,15.0,11
9465,25057,Trichy,33,439,2,Oxford Engineering College,169566,,,1,17.0,9
9466,36949,SALEM,33,439,2,Vasavi Vidya Trust Group of Institutions Faculty of MBA,169568,11.68111,78.229973,1,14.0,9
9467,47435,LAKHIMPUR KHERI,9,505,0,KESHAV KAMALA MAHAVIDHYALYA MAHARIYA,169570,,,0,7.0,11
9468,863,WADHWAN CITY - 353035,24,151,0,SHRI M.P. VORA COMMERCE COLLEGE-WADHWANCITY,169571,22.430001,71.430001,1,12.0,9
9469,53219,Mandvi,24,135,2,ARHAM VEERAYATAN POLYTECHNIC INSTITUTE,169573,22.55001,69.25001,0,37.0,9
9470,14238,Menhdawal,9,508,0,"Brijlal Thakurai Mahavidyalaya, Jangal Belhar, Sant Kabir Nagar",169575,,,0,6.0,10
9471,20027,AZAMGARH,9,537,1,Shri Sanatan Dharm Sanskrit College,169576,,,0,4.0,9
9472,8991,JALGAON,27,320,2,"100101-GHREFS'S G.H. RAISONI INSTITUTE OF INFORMATION TECHNOLOGY, JALGAON.",169577,20.997984,75.566711,1,17.0,11
9473,46831,KANPUR NAGAR,9,549,2,"KANPUR INSTITUTE OF TECHNOLOGY , KANPUR",169578,26.487109999999998,80.34921,1,262.0,10
9474,51171,CHOPDA,27,320,0,"AMAR SANSTHA SANCHALIT ARTS COLLEGE, CHOPDA",169579,21.21167074,75.2731569,0,8.0,9
9475,52038,Sri Ganganagar,8,406,0,Saheed-E-Azam Bhagat Singh Law College,169581,,,1,7.0,11
9476,11871,KOLKATA,19,570,0,Vidyasagar Evening College,169572,,,0,14.0,9
9477,44326,Mumbai,27,326,1,Jankidevi Bajaj Institute of Management Studies,169569,,,1,12.0,10
9478,12051,unnao,9,505,1,"BABU J.S.G.P. MAHAVIDYALAYA, CHHACHHIRAI, SUMERPUR,",169582,26.283741999999997,80.81309,0,10.0,10
9479,16204,Mumbai,27,310,0,"Bharat College of Fine Arts & Culture, Mumbai",169586,,,0,3.0,10
9480,18202,Chandrapur,27,658,1,Dr. Babasaheb Ambedkar Arts Commerce Science College,169587,19.354870000000002,68.24759,1,12.0,10
9481,17698,DAVANGERE,29,218,0,"A.V.K. Women's college, Davangere",169588,14.466601,75.92420099999998,1,12.0,10
9482,864,Rajkot,24,151,3,"P.D.U.MEDICAL COLLEGE, RAJKOT",169589,,,1,18.0,10
9483,44735,ASANSOL,19,718,2,Banwarilal Bhalotia College,169591,23.25672,75.25672,1,90.0,9
9484,52337,TUMKUR,29,240,2,Shridevi Institute of Medical Sciences And Research Institute ,169592,13.340001,77.00001,0,53.0,9
9485,42768,Garhwa,20,208,0,"Indra Singh B.Ed. College,Garhwa",169596,24.00001,84.00000099999998,1,12.0,10
9486,39343,RAYAGADA,21,350,2,"Women's College, Rayagada",169597,,,1,13.0,10
9487,20779,Bangalore,29,215,0,"Arunodaya Evening College, Ring Road, Mariyappanapalya, Jnanabharathi Post, Bangalore-56.",169598,,,1,8.0,11
9488,27054,Thoothukudi,33,439,0,Holycross Engineering Colleges,169599,8.724209999999998,78.02580999999999,1,15.0,11
9489,47905,Nadiad,24,136,2,"DINSHA PATEL COLLEGE OF NURSING, NADIAD",169600,23.25001,68.250001,1,37.0,11
9490,50002,MANBAZAR-II,19,583,2,HALADHAR MAHATO TEACHERS TRAINING INSTITUTE,169601,,,1,17.0,10
9491,14217,BASTI,9,508,0,"Ramdhani Singh Nohara Devi Govt. Degree College, Garha Gautam, Kaptanganj, Basti",169602,26.23001,83.20000999999999,0,9.0,9
9492,42375,SULTANPUR,9,510,0,"PT. SHIV RATAN DUBEY BALIKA MAHAVIDYALAYA, DUBEYPUR, KUREBHAR, SULTANPUR",169605,7.655439999999999,88.096776,1,15.0,9
9493,33825,Wada,27,318,0,National Education Society Laxmi Ratan Shah B.Ed College Chinchghar Road Kudas Tal Wada Dist Thane,169606,,,0,15.0,9
9494,47665,MATHURA,9,509,0,"SHRI PARSOTI DEGREE COLLEGE, SOKH, MATHURA",169607,,,1,3.0,10
9495,21352,,21,354,2,"Saraswata Mahavidyalaya,",169608,,,0,9.0,11
9496,18193,Ashti,27,332,0,"Hutatma National Arts Science College, Ashti",169609,21.20058,78.15242999999998,1,30.0,10
9497,14604,Krishnagiri district.,33,483,0,Shri Bharathi College of Education,169616,,,1,12.0,11
9498,48185,BANSWARA,8,413,0,LBS GANODA,169617,,,1,28.0,9
9499,38443,NAGAR,8,422,0,"Shri Radhe Patel Dgree College, Bharatpur",169618,,,0,20.0,9
9500,10960,Badampahar,21,359,0,"Badampahar Degree College, Badampahar",169619,,,1,12.0,9
9501,44790,,19,583,0,Achhruram Memorial College,169620,23.37001,85.97001,0,32.0,11
9502,9374,,14,337,0,Pole Star College,169622,24.25001,93.75001,0,36.0,10
9503,21805,Raipur,22,93,0,Govt. Pt. Shyamacharan Shukla  College Sankar Nagar,169625,21.408186399999998,81.67199139999998,0,172.0,10
9504,11851,Kolkata,19,570,0,Surendranath College,169629,22.5703797,88.36862519999998,1,160.0,9
9505,11919,haora,19,570,0,Udaynarayanpur Madhabilata Mahavidyalaya,169630,21.12345,87.12001,1,15.0,11
9506,5888,Khambhat - 388620,24,136,0,Navajagruti Arts and Commerce College for Women,169632,,,0,0.0,11
9507,22318,,22,636,0,G.R.D. College Pamgarh,169634,,,1,27.0,9
9508,19060,,19,588,1,Panskura Banamali College,169635,22.23001,87.44001,1,100.0,9
9509,6059,KHAMBHAT PIN CODE:-388620,24,136,0,Smt. B. C. J. College of Education (M. Ed.),169636,22.31312,72.06194,1,15.0,10
9510,9102,GULBARGA,29,219,0,C407 Taj College Of Education Gulbarga,164387,17.3551186,76.81313670000002,0,15.0,10
9511,1048,Jetpur - 360370,24,151,0,G.K.& C.K.BOSHIMIYA ARTS & COMM.JETPUR,154935,21.7506777,70.6156803,1,11.0,10
9512,12525,Manjhanpur,9,505,0,"MAHAMAYA RAJKIYA MAHAVIDYALAYA,",169642,25.53334,81.38334,1,7.0,10
9513,9938,Athani,29,602,0,"KLE'S SHRI SHIVAYOGI MURUGENDRA SWAMIJI BBA COLLEGE,  ATHANI",169675,,,1,8.0,9
9514,39961,BANSWARA,8,413,1,"NEW LOOK GIRLS COLLEGE, LODHA CAMPUS",169643,23.555555,74.455555,1,13.0,11
9515,9901,TQ:GOKAK,29,602,0,"S R E S 'S  FIRST GRADE ARTS/COMM COLLEGE, KALLOLLI",169644,19.24568,69.12345000000002,1,8.0,10
9516,5914,AHMEDABAD - 380 015,24,136,0,Shree Narayan College of Commerce,169645,,,1,11.0,9
9517,20843,Bangalore,29,215,1,"M.N. Degree College, Kammagondanahalli, Bangalore -15",169646,12.966660000000001,77.56761,1,16.0,11
9518,8840,Nandurbar,27,320,0,"220077-NTVS'S LAW COLLEGE, NANDURBAR",169647,21.50001,74.03001,1,11.0,9
9519,5919,Ahmedabad,24,136,0,S. V. Commerce College,169648,23.02729,72.58525999999999,1,7.0,9
9520,8867,Dhule,27,320,2,"200005-VWS'S ARTS,COMMERCE&SCIENCE COLLEGE, DHULE.",169652,21.23232,74.21212,1,14.0,9
9521,39390,KASHINAGAR,21,350,0,"Sri Ram College, Kashinagar",169653,18.8598177,83.88238386,0,9.0,10
9522,52088,THIRUVANANTHAPURAM,32,260,0,CHRIST COLLEGE,169654,8.22222,77.11110999999998,1,2.0,10
9523,42031,Chinchwad,27,323,0,"Jain  Vidya Prasarak Mandals  Sanghavi Kesari College of Arts,Commerce & Science , Chinchwad , Pune 19-",169655,18.645849,70.802079,1,7.0,10
9524,20726,BANGALORE,29,215,0,"IIFT College of Fashion, #3, 1/6, MC Road, Ist Cross, Vijayanagar, Near Telephone Exch. Bangalore -79",169656,12.9766621,77.49404129999999,1,12.0,11
9525,20116,Jhalokhar,9,537,1,"Shri Bhuvneshwari Maheshwaranand Sanskrit Mahavidyalaya, Jhalokhar",169659,25.964901,80.022801,0,4.0,10
9526,46141,Ghaziabad,9,549,2,"ABES INSTITUTE OF TECHNOLOGY, GHAZIABAD",169661,28.00035,77.260051,1,295.0,11
9527,38715,Pilani,8,422,1,"Smt. Indramani Mandelia PG Shiksha Niketn, Jhunjhunun",169662,28.370009999999997,75.60000999999998,1,38.0,10
9528,49455,,19,569,1,"J.C. BOSE INSTITUTE OF EDUCATION & RESEARCH, BURDWAN",169663,23.240000100000003,87.32000009999999,0,13.0,9
9529,28436,JHAJJAR,6,167,0,"M.A.College for Women, Jhajjar.",169664,28.590009999999996,76.65000999999998,1,38.0,11
9530,8892,DHULE,27,320,0,"200022-K.S.WANI ADVANCED STUDY CENTRE IN MARATHI, DHULE.",169665,20.904220000000002,74.774898,1,12.0,11
9531,22454,ELLENABAD,6,160,0,"Govt. College, Ellenabad",169667,29.45001,74.65000999999998,1,19.0,11
9532,10797,Kurukshetra,6,164,2,Kurukshetra Institute of Technology & Management,169668,29.2317965,76.89119759999998,1,173.0,11
9533,22925,Jammu,1,195,2,MBS College of Engg. & Technology,169669,32.400040000000004,74.51004,0,163.0,9
9534,25158,Jaipur,8,419,2,"Poornima Institute of Engineering & Technology,Jaipur",169670,26.67254,75.67253999999998,1,197.0,10
9535,51372,CHIKMAGALUR,29,232,0,MIMS FIRST GRADE COLLGE,169671,13.320004999999998,75.77000499999998,0,15.0,10
9536,49705,"KALYANI, NADIA",19,592,1,HEMNALINI MAMORIAL COLLEGE OF ENGINEERING 343,169672,22.585001000000002,88.32150099999998,0,50.0,11
9537,34192,Mahad,27,318,0,Navyug Vidyapeeth Trust College of Arts  Science & Commerce  at Ladvali  Mahad  Dist  Raigad,169673,18.108555,73.41198434999998,0,15.0,10
9538,40276,Bangalore,29,240,7,Garden City College of Nursing,169676,13.013204,77.704054,0,22.0,10
9539,38928,NEEMKATHANA,8,422,0,"Ekta Mahavidyalaya, Sikar",169677,,,0,12.0,10
9540,49697,GULBARGA,29,219,0,C524 M A TENGLIKAR COLLEGE OF COMMERCE,169678,,,1,7.0,9
9541,48186,BANSWARA,8,413,0,"SARAWATI VIMANDIR, GHATOL",169679,,,1,11.0,10
9542,6858,Himatnagar,24,138,0,SAMARTH VIVIVDHLAXI BED COLLEGE,154521,23.548735699999998,72.9473485,1,15.0,9
9543,13986,CHANDWAD,27,313,3,"Smt. K.B. Abad Homoeopathy College, Chandwad, Dist. Nashik",169680,,,1,18.0,10
9544,7235,Dahod,24,123,2,"Polytechnic in Agricultural Engineering, Dahod",169681,20.49001,74.14001,1,2.0,10
9545,18453,Rajura,27,658,1,"Sri Shivaji Arts Commerce Science College, Rajura",169682,19.78001,79.37001,1,16.0,10
9546,43722,Kallambalam,32,260,1,"KTCT College of Teacher Education, Kaduvayil, Thottakkadu, Kallambalam, Thiruvananthapuram",169683,,,1,13.0,9
